transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
11,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,169,-1.0,0.0,0.0,0,45,3761,659,0,False,0,0,0,0,Leeds,345,0.0,0.0,158,35,Mateo Joseph,0.0,FWD,0.0,2,0
123,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,336,-1.0,0.0,0.0,0,45,3132,663,0,False,0,0,0,0,Leeds,345,0.0,0.0,213,35,Sonny Perkins,0.0,FWD,0.0,2,0
-66,Man City,0,0,1,0,2,2023-05-06T14:00:00Z,0,2.47,1,22.0,0,0,133,-0.8,0.0,0.1,1,44,3186,691,0,False,12,90,0,0,Leeds,345,0.0,0.0,199,35,Maximilian Wöber,0.0,DEF,2.2,2,0
-66,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,96,-0.8,0.0,0.0,0,50,2057,700,0,False,0,0,0,0,Leeds,345,0.0,0.0,162,35,Georginio Rutter,0.0,FWD,0.0,2,0
122,Man City,0,0,1,0,2,2023-05-06T14:00:00Z,0,2.47,1,12.0,0,0,387,0.6,0.04,14.8,1,46,3349,720,0,False,9,90,0,1,Leeds,345,0.04,0.08,265,35,Weston McKennie,17.0,MID,4.4,2,0
384,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,480,-1.0,0.0,0.0,0,40,1483,742,0,False,0,0,0,0,Leeds,345,0.0,0.0,96,35,Jeremiah Chilokoa-Mullen,0.0,DEF,0.0,2,0
565,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,703,-1.0,0.0,0.0,0,40,2034,743,0,False,0,0,0,0,Leeds,345,0.0,0.0,138,35,Diogo Pinheiro Monteiro,0.0,DEF,0.0,2,0
105,Brentford,0,0,1,0,0,2023-05-06T16:30:00Z,0,0.0,0,1.0,0,0,546,1.3,0.0,0.3,0,44,65589,274,0,True,2,8,0,0,Liverpool,344,0.0,0.0,441,35,James Milner,0.0,MID,0.1,1,0
-2539,Brentford,0,0,1,0,0,2023-05-06T16:30:00Z,0,0.0,0,1.6,0,0,363,1.4,0.02,11.4,0,53,59372,275,0,True,3,17,0,0,Liverpool,344,0.0,0.02,2902,35,Jordan Henderson,4.0,MID,1.7,1,0
-4642,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,1180,2.2,0.0,0.0,0,59,101799,276,0,True,0,0,0,0,Liverpool,344,0.0,0.0,5822,35,Joel Matip,0.0,DEF,0.0,1,0
-946,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,206,0.0,0.0,0.0,0,51,69149,277,0,True,0,0,0,0,Liverpool,344,0.0,0.0,1152,35,Thiago Alcantara,0.0,MID,0.0,1,0
-21,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,14,0.5,0.0,0.0,0,49,1882,278,0,True,0,0,0,0,Liverpool,344,0.0,0.0,35,35,Alex Oxlade-Chamberlain,0.0,MID,0.0,1,0
-3017,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,82,0.0,0.0,0.0,0,80,296974,279,0,True,0,0,0,0,Liverpool,344,0.0,0.0,3099,35,Roberto Firmino,0.0,FWD,0.0,1,0
-11327,Brentford,0,3,11,1,0,2023-05-06T16:30:00Z,0,0.19,0,36.6,0,1,11388,4.3,0.41,11.3,1,66,1330301,280,0,True,38,90,0,1,Liverpool,344,0.02,0.43,22715,35,Virgil van Dijk,11.0,DEF,5.9,1,0
5925,Brentford,0,0,5,1,0,2023-05-06T16:30:00Z,0,0.19,0,18.2,2,0,28160,4.3,0.0,0.0,1,54,1753357,281,0,True,23,90,0,1,Liverpool,344,0.0,0.0,22235,35,Alisson,0.0,GK,1.8,1,0
-240,Brentford,0,0,2,1,0,2023-05-06T16:30:00Z,0,0.19,0,14.0,0,0,548,2.8,0.33,6.3,1,52,87282,282,0,True,10,90,0,1,Liverpool,344,0.0,0.33,788,35,Fabinho,0.0,MID,2.0,1,0
135958,Brentford,0,2,10,1,0,2023-05-06T16:30:00Z,0,0.19,0,46.2,0,0,177892,9.0,0.14,40.4,1,130,4027775,283,1,True,31,90,0,0,Liverpool,344,0.83,0.97,41934,35,Mohamed Salah,54.0,MID,14.1,1,0
-30304,Brentford,0,0,6,1,0,2023-05-06T16:30:00Z,0,0.19,0,4.8,0,0,12690,3.8,0.06,7.2,1,68,763389,284,0,True,20,81,0,0,Liverpool,344,0.0,0.06,42994,35,Andrew Robertson,0.0,DEF,1.2,1,0
137028,Brentford,0,1,7,1,0,2023-05-06T16:30:00Z,0,0.19,0,17.0,0,0,159108,6.7,0.28,20.0,1,76,3140172,285,0,True,29,90,0,0,Liverpool,344,0.11,0.39,22080,35,Trent Alexander-Arnold,12.0,DEF,4.9,1,0
-1704,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,432,0.5,0.0,0.0,0,43,91566,286,0,True,0,0,0,0,Liverpool,344,0.0,0.0,2136,35,Joseph Gomez,0.0,DEF,0.0,1,0
-29,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,3,0.0,0.0,0.0,0,47,4835,287,0,True,0,0,0,0,Liverpool,344,0.0,0.0,32,35,Naby Keita,0.0,MID,0.0,1,0
-222778,Brentford,0,0,2,1,0,2023-05-06T16:30:00Z,0,0.19,0,4.0,0,0,18074,5.0,0.03,33.3,1,89,403111,288,0,True,5,72,0,0,Liverpool,344,0.13,0.16,240852,35,Diogo Jota,11.0,FWD,4.8,1,0
-143,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,72,0.5,0.0,0.0,0,40,18339,289,0,True,0,0,0,0,Liverpool,344,0.0,0.0,215,35,Caoimhin Kelleher,0.0,GK,0.0,1,0
819,Brentford,0,0,5,1,0,2023-05-06T16:30:00Z,0,0.19,0,6.4,0,0,8537,2.8,0.08,0.8,1,48,148957,290,0,True,17,90,0,1,Liverpool,344,0.05,0.13,7718,35,Ibrahima Konaté,19.0,DEF,2.6,1,0
2196,Brentford,0,0,3,1,0,2023-05-06T16:30:00Z,0,0.19,0,9.0,0,0,2507,4.3,0.05,6.5,1,49,5941,291,0,True,11,81,0,0,Liverpool,344,0.04,0.09,311,35,Curtis Jones,11.0,MID,2.7,1,0
127,Brentford,0,0,1,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.4,0,0,488,1.7,0.0,0.4,0,43,25626,292,0,True,3,8,0,0,Liverpool,344,0.0,0.0,361,35,Konstantinos Tsimikas,0.0,DEF,0.1,1,0
44709,Brentford,0,0,1,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.4,0,0,48066,3.3,0.02,1.2,0,78,732543,293,0,True,3,25,0,0,Liverpool,344,0.0,0.02,3357,35,Luis Díaz,2.0,MID,0.4,1,0
-472,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,450,1.0,0.0,0.0,0,48,62675,294,0,True,0,0,0,0,Liverpool,344,0.0,0.0,922,35,Harvey Elliott,0.0,MID,0.0,1,0
-124,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,48,0.5,0.0,0.0,0,51,30641,296,0,True,0,0,0,0,Liverpool,344,0.0,0.0,172,35,Fábio Carvalho,0.0,MID,0.0,1,0
-44335,Brentford,0,0,2,1,0,2023-05-06T16:30:00Z,0,0.19,0,1.4,0,0,10544,3.0,0.01,12.6,1,86,837460,297,0,True,2,64,0,0,Liverpool,344,0.67,0.68,54879,35,Darwin Núñez,11.0,FWD,2.5,1,0
-172,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,44,0.0,0.0,0.0,0,39,21855,298,0,True,0,0,0,0,Liverpool,344,0.0,0.0,216,35,Calvin Ramsay,0.0,DEF,0.0,1,0
213,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,945,0.5,0.0,0.0,0,38,70930,497,0,True,0,0,0,0,Liverpool,344,0.0,0.0,732,35,Adrián,0.0,GK,0.0,1,0
-1,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,547,498,0,True,0,0,0,0,Liverpool,344,0.0,0.0,1,35,Rhys Williams,0.0,DEF,0.0,1,0
-1,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,449,499,0,True,0,0,0,0,Liverpool,344,0.0,0.0,1,35,Ben Davies,0.0,DEF,0.0,1,0
-31,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,14772,500,0,True,0,0,0,0,Liverpool,344,0.0,0.0,31,35,Sepp van den Berg,0.0,DEF,0.0,1,0
1069,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,2148,0.5,0.0,0.0,0,38,57748,501,0,True,0,0,0,0,Liverpool,344,0.0,0.0,1079,35,Nathaniel Phillips,0.0,DEF,0.0,1,0
-48,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,9845,563,0,True,0,0,0,0,Liverpool,344,0.0,0.0,48,35,Luke Chambers,0.0,DEF,0.0,1,0
-247,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,22,0.0,0.0,0.0,0,43,4890,564,0,True,0,0,0,0,Liverpool,344,0.0,0.0,269,35,Stefan Bajcetic,0.0,MID,0.0,1,0
0,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,17,0.5,0.0,0.0,0,45,1490,584,0,True,0,0,0,0,Liverpool,344,0.0,0.0,17,35,Bobby Clark,0.0,MID,0.0,1,0
-7,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,12,0.5,0.0,0.0,0,40,3120,592,0,True,0,0,0,0,Liverpool,344,0.0,0.0,19,35,Harvey Davies,0.0,GK,0.0,1,0
3,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,21,0.5,0.0,0.0,0,48,2598,620,0,True,0,0,0,0,Liverpool,344,0.0,0.0,18,35,Arthur Henrique Ramos de Oliveira Melo,0.0,MID,0.0,1,0
-1,Brentford,0,0,0,0,0,2023-05-06T16:30:00Z,0,0.0,0,0.0,0,0,17,0.5,0.0,0.0,0,45,444,665,0,True,0,0,0,0,Liverpool,344,0.0,0.0,18,35,Ben Doak,0.0,MID,0.0,1,0
-1931,Brentford,0,0,3,1,0,2023-05-06T16:30:00Z,0,0.19,0,3.2,0,0,51534,6.0,0.01,1.8,1,77,720258,680,0,True,7,90,0,0,Liverpool,344,0.24,0.25,53465,35,Cody Gakpo,10.0,MID,1.5,1,0
9440,Leeds,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.15,1,4.0,0,0,13907,3.4,0.21,3.3,0,47,451693,299,0,True,10,36,0,0,Man City,345,0.0,0.21,4467,35,Kyle Walker,2.0,DEF,0.9,2,0
-2827,Leeds,0,3,13,0,1,2023-05-06T14:00:00Z,0,0.23,1,79.0,0,0,6048,4.6,0.4,25.3,1,73,252360,300,2,True,45,90,1,0,Man City,345,0.98,1.38,8875,35,Ilkay Gündogan,28.0,MID,13.2,2,0
-251508,Leeds,0,1,3,0,1,2023-05-06T14:00:00Z,0,0.23,1,21.4,0,0,45410,5.2,0.58,74.6,1,122,2999082,301,0,True,22,90,0,0,Man City,345,0.06,0.64,296918,35,Kevin De Bruyne,8.0,MID,10.4,2,0
146325,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,164984,6.0,0.0,0.0,0,56,989573,302,0,True,0,0,0,0,Man City,345,0.0,0.0,18659,35,John Stones,0.0,DEF,0.0,2,0
59345,Leeds,0,2,10,0,1,2023-05-06T14:00:00Z,0,0.23,1,45.6,0,2,76928,5.8,0.2,55.9,1,73,562335,303,0,True,30,90,0,0,Man City,345,0.1,0.3,17583,35,Riyad Mahrez,25.0,MID,12.7,2,0
-3238,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,133263,4.0,0.0,0.0,0,73,1827646,305,0,True,0,0,0,0,Man City,345,0.0,0.0,136501,35,Jack Grealish,0.0,MID,0.0,2,0
-12441,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,71,2050272,306,0,True,0,0,0,0,Man City,345,0.0,0.0,12441,35,João Cancelo,0.0,DEF,0.0,2,0
19817,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,14.0,1,0,52626,2.6,0.0,0.0,1,54,1755384,307,0,True,10,90,0,0,Man City,345,0.0,0.0,32809,35,Ederson,0.0,GK,1.4,2,0
59306,Leeds,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.08,1,11.4,0,0,76460,4.2,0.03,4.0,1,50,380699,308,0,True,12,53,0,0,Man City,345,0.0,0.03,17154,35,Nathan Aké,2.0,DEF,1.7,2,0
-413,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,17.2,0,0,1597,1.8,0.03,4.0,1,56,56826,309,0,True,15,90,0,0,Man City,345,0.0,0.03,2010,35,Aymeric Laporte,0.0,DEF,2.1,2,0
-5,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,40,1245,310,0,True,0,0,0,0,Man City,345,0.0,0.0,5,35,Zack Steffen,0.0,GK,0.0,2,0
-4200,Leeds,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.2,0,0,8823,2.6,0.0,0.1,0,67,633617,311,0,True,3,3,0,0,Man City,345,0.0,0.0,13023,35,Bernardo Silva,0.0,MID,0.0,2,0
22466,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,32009,3.2,0.0,0.0,0,60,870133,312,0,True,0,0,0,0,Man City,345,0.0,0.0,9543,35,Rúben Dias,0.0,DEF,0.0,2,0
39092,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,4.8,0,0,50146,3.6,0.06,24.8,1,80,962140,314,0,True,12,90,0,0,Man City,345,0.05,0.11,11054,35,Phil Foden,15.0,MID,4.5,2,0
1918,Leeds,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.2,0,0,7344,3.2,0.0,0.1,0,56,212701,315,0,True,3,1,0,0,Man City,345,0.0,0.0,5426,35,Rodri,0.0,MID,0.0,2,0
25,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,161,1.2,0.0,0.0,0,42,10411,316,0,True,0,0,0,0,Man City,345,0.0,0.0,136,35,Cole Palmer,0.0,MID,0.0,2,0
-1,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,392,317,0,True,0,0,0,0,Man City,345,0.0,0.0,1,35,James McAtee,0.0,MID,0.0,2,0
80114,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,2.8,0,0,91144,9.8,0.03,4.5,1,124,9522804,318,0,True,-7,90,0,0,Man City,345,0.89,0.92,11030,35,Erling Haaland,50.0,FWD,5.7,2,0
125313,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,13.4,0,0,134374,4.6,0.18,18.1,1,60,385655,319,0,True,16,86,0,0,Man City,345,0.21,0.39,9061,35,Julián Álvarez,23.0,FWD,5.5,2,0
-33,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,39,12850,320,0,True,0,0,0,0,Man City,345,0.0,0.0,33,35,Luke Mbete-Tabu,0.0,DEF,0.0,2,0
-852,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,38,72862,322,0,True,0,0,0,0,Man City,345,0.0,0.0,852,35,Josh Wilson-Esbrand,0.0,DEF,0.0,2,0
-34,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,18057,323,0,True,0,0,0,0,Man City,345,0.0,0.0,34,35,Liam Delap,0.0,FWD,0.0,2,0
2294,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,5150,2.4,0.0,0.0,0,38,128657,324,0,True,0,0,0,0,Man City,345,0.0,0.0,2856,35,Stefan Ortega Moreno,0.0,GK,0.0,2,0
5,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,68,1.4,0.0,0.0,0,48,13390,325,0,True,0,0,0,0,Man City,345,0.0,0.0,63,35,Kalvin Phillips,0.0,MID,0.0,2,0
-979,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,253,1.0,0.0,0.0,0,38,47321,502,0,True,0,0,0,0,Man City,345,0.0,0.0,1232,35,Scott Carson,0.0,GK,0.0,2,0
-577,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,13.4,0,0,3814,1.4,0.28,21.8,1,38,82572,573,0,True,20,90,0,0,Man City,345,0.04,0.32,4391,35,Rico Lewis,1.0,DEF,3.6,2,0
-3,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,105,1.2,0.0,0.0,0,44,8854,587,0,True,0,0,0,0,Man City,345,0.0,0.0,108,35,Sergio Gómez,0.0,DEF,0.0,2,0
0,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,671,599,0,True,0,0,0,0,Man City,345,0.0,0.0,0,35,Claudio Gomes,0.0,MID,0.0,2,0
11,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,22,1.0,0.0,0.0,0,45,1029,600,0,True,0,0,0,0,Man City,345,0.0,0.0,11,35,Ben Knight,0.0,MID,0.0,2,0
1592,Leeds,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.23,1,11.6,0,0,23056,2.6,0.03,4.5,1,50,404141,610,0,True,11,90,0,0,Man City,345,0.15,0.18,21464,35,Manuel Akanji,8.0,DEF,2.4,2,0
13,Leeds,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,21,1.0,0.0,0.0,0,44,222,712,0,True,0,0,0,0,Man City,345,0.0,0.0,8,35,Máximo Perrone,0.0,MID,0.0,2,0
-12,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,51,0.0,0.0,0.0,0,44,7179,162,0,False,0,0,0,0,Man Utd,349,0.0,0.0,63,35,Jack Butland,0.0,GK,0.0,1,0
-355,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,102,218716,326,0,False,0,0,0,0,Man Utd,349,0.0,0.0,355,35,Cristiano Ronaldo,0.0,FWD,0.0,1,0
49188,West Ham,0,0,3,0,1,2023-05-07T18:00:00Z,0,1.31,0,22.6,3,0,67478,4.0,0.0,0.0,1,50,1479421,327,0,False,13,90,0,0,Man Utd,349,0.0,0.0,18290,35,David de Gea,0.0,GK,2.3,1,0
591,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,1313,0.0,0.0,0.0,0,38,66615,328,0,False,0,0,0,0,Man Utd,349,0.0,0.0,722,35,Phil Jones,0.0,DEF,0.0,1,0
-8146,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,61,0.0,0.0,0.0,0,48,281918,329,0,False,0,0,0,0,Man Utd,349,0.0,0.0,8207,35,Raphaël Varane,0.0,DEF,0.0,1,0
-1063,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,292,1.2,0.0,0.0,0,47,45597,330,0,False,0,0,0,0,Man Utd,349,0.0,0.0,1355,35,Harry Maguire,0.0,DEF,0.0,1,0
-379,West Ham,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.02,0,0.8,0,0,367,1.2,0.0,0.2,0,51,52347,331,0,False,3,2,0,0,Man Utd,349,0.0,0.0,746,35,Fred,0.0,MID,0.1,1,0
71142,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.31,0,18.2,0,0,98619,2.2,0.01,2.3,1,51,1902142,332,0,False,14,90,0,0,Man Utd,349,0.13,0.14,27477,35,Luke Shaw,4.0,DEF,2.5,1,0
45370,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.31,0,14.8,0,0,70131,4.6,0.42,63.9,1,94,863822,333,0,False,13,90,0,0,Man Utd,349,0.09,0.51,24761,35,Bruno Fernandes,8.0,MID,8.7,1,0
-1,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,50,2137,334,0,False,0,0,0,0,Man Utd,349,0.0,0.0,1,35,Alex Telles,0.0,DEF,0.0,1,0
203160,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.31,0,5.2,0,0,232222,4.4,0.06,28.0,1,72,5210344,335,0,False,5,90,0,0,Man Utd,349,0.2,0.26,29062,35,Marcus Rashford,37.0,MID,7.0,1,0
-22,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,15,0.0,0.0,0.0,0,51,16934,336,0,False,0,0,0,0,Man Utd,349,0.0,0.0,37,35,Donny van de Beek,0.0,MID,0.0,1,0
21514,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.31,0,27.0,0,0,23469,3.4,0.01,1.4,1,41,76253,337,0,False,20,90,0,0,Man Utd,349,0.0,0.01,1955,35,Victor Lindelöf,2.0,DEF,3.0,1,0
-441,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,10,0.0,0.0,0.0,0,49,18368,338,0,False,0,0,0,0,Man Utd,349,0.0,0.0,451,35,Scott McTominay,0.0,MID,0.0,1,0
-129,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,37059,339,0,False,0,0,0,0,Man Utd,349,0.0,0.0,129,35,Eric Bailly,0.0,DEF,0.0,1,0
-4911,West Ham,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.02,0,2.8,0,0,2157,3.0,0.01,11.5,0,71,349891,340,0,False,3,16,0,0,Man Utd,349,0.0,0.01,7068,35,Jadon Sancho,0.0,MID,1.4,1,0
-3106,West Ham,0,0,1,0,1,2023-05-07T18:00:00Z,0,1.29,0,18.6,0,0,7514,2.0,0.06,34.6,1,43,148268,341,0,False,10,86,0,1,Man Utd,349,0.0,0.06,10620,35,Aaron Wan-Bissaka,4.0,DEF,5.7,1,0
79278,West Ham,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.02,0,0.6,0,0,88540,5.2,0.0,0.3,0,47,767572,342,0,False,3,3,0,0,Man Utd,349,0.0,0.0,9262,35,Diogo Dalot,0.0,DEF,0.1,1,0
-2945,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,1236,0.0,0.0,0.0,0,38,289147,343,0,False,0,0,0,0,Man Utd,349,0.0,0.0,4181,35,Brandon Williams,0.0,DEF,0.0,1,0
-93,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,101,0.0,0.0,0.0,0,46,41024,344,0,False,0,0,0,0,Man Utd,349,0.0,0.0,194,35,Anthony Elanga,0.0,MID,0.0,1,0
-18684,West Ham,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.72,0,4.0,0,0,3344,2.0,0.16,3.3,0,63,156522,345,0,False,-2,33,0,0,Man Utd,349,0.25,0.41,22028,35,Anthony Martial,30.0,FWD,3.7,1,0
-1,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,76,0.0,0.0,0.0,0,43,3217,347,0,False,0,0,0,0,Man Utd,349,0.0,0.0,77,35,Facundo Pellistri,0.0,MID,0.0,1,0
-490,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,232,0.0,0.0,0.0,0,38,38033,348,0,False,0,0,0,0,Man Utd,349,0.0,0.0,722,35,Tom Heaton,0.0,GK,0.0,1,0
-279,West Ham,0,0,1,0,1,2023-05-07T18:00:00Z,0,1.29,0,7.2,0,0,3493,1.4,0.04,5.8,1,42,212512,504,0,False,8,87,0,1,Man Utd,349,0.0,0.04,3772,35,Tyrell Malacia,0.0,DEF,1.3,1,0
-1638,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.29,0,11.2,0,0,2361,2.0,0.05,4.9,1,62,241792,519,0,False,14,73,0,0,Man Utd,349,0.15,0.2,3999,35,Christian Eriksen,21.0,MID,3.7,1,0
-27491,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,164,0.0,0.0,0.0,0,44,569154,533,0,False,0,0,0,0,Man Utd,349,0.0,0.0,27655,35,Lisandro Martínez,0.0,DEF,0.0,1,0
-12,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,4702,550,0,False,0,0,0,0,Man Utd,349,0.0,0.0,12,35,Amad Diallo,0.0,MID,0.0,1,0
-79,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,91,0.0,0.0,0.0,0,42,22407,551,0,False,0,0,0,0,Man Utd,349,0.0,0.0,170,35,Zidane Iqbal,0.0,MID,0.0,1,0
940,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,2876,0.0,0.0,0.0,0,41,57105,569,0,False,0,0,0,0,Man Utd,349,0.0,0.0,1936,35,Alejandro Garnacho,0.0,MID,0.0,1,0
1251,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.31,0,27.4,0,0,5978,2.2,0.05,17.9,1,49,218080,593,0,False,14,90,0,0,Man Utd,349,0.12,0.17,4727,35,Casemiro,8.0,MID,5.3,1,0
-10738,West Ham,0,0,2,0,1,2023-05-07T18:00:00Z,0,1.29,0,13.6,0,0,2419,4.2,0.09,41.2,1,73,339532,609,0,False,17,73,0,0,Man Utd,349,0.21,0.3,13157,35,Antony,18.0,MID,7.3,1,0
0,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,475,615,0,False,0,0,0,0,Man Utd,349,0.0,0.0,0,35,Matej Kovár,0.0,GK,0.0,1,0
-1,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,10,0.0,0.0,0.0,0,45,512,643,0,False,0,0,0,0,Man Utd,349,0.0,0.0,11,35,Kobbie Mainoo,0.0,MID,0.0,1,0
