transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-1191,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,41,0.3,0.00,0.0,0,42,24720,410,0,true,0,0,0,0,Southampton,330,0.00,0.00,1232,33,Jan Bednarek,0.0,DEF,0.0,null,0
-1792,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,79,0.0,0.00,0.0,0,60,94830,411,0,true,0,0,0,0,Southampton,330,0.00,0.00,1871,33,Che Adams,0.0,FWD,0.0,null,0
0,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,50,211,412,0,true,0,0,0,0,Southampton,330,0.00,0.00,0,33,Nathan Tella,0.0,MID,0.0,null,0
1,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,42,0.0,0.00,0.0,0,44,5129,413,0,true,0,0,0,0,Southampton,330,0.00,0.00,41,33,Lyanco Silveira Neves Vojnovic,0.0,DEF,0.0,null,0
-72,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,40,31175,414,0,true,0,0,0,0,Southampton,330,0.00,0.00,72,33,Yan Valery,0.0,DEF,0.0,null,0
-1,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,739,415,0,true,0,0,0,0,Southampton,330,0.00,0.00,1,33,Will Smallbone,0.0,MID,0.0,null,0
-157,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,135,0.2,0.00,0.0,0,42,35724,416,0,true,0,0,0,0,Southampton,330,0.00,0.00,292,33,Ibrahima Diallo,0.0,MID,0.0,null,0
-3016,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,2463,0.6,0.00,0.0,0,41,73620,417,0,true,0,0,0,0,Southampton,330,0.00,0.00,5479,33,Romain Perraud,0.0,DEF,0.0,null,0
-24,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,9,1.0,0.00,0.0,0,50,7109,418,0,true,0,0,0,0,Southampton,330,0.00,0.00,33,33,Moussa Djenepo,0.0,MID,0.0,null,0
-33,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,12,0.0,0.00,0.0,0,44,1329,419,0,true,0,0,0,0,Southampton,330,0.00,0.00,45,33,Tino Livramento,0.0,DEF,0.0,null,0
-243,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,6,0.0,0.00,0.0,0,43,17035,420,0,true,0,0,0,0,Southampton,330,0.00,0.00,249,33,Mohammed Salisu,0.0,DEF,0.0,null,0
-43,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,40,14595,421,0,true,0,0,0,0,Southampton,330,0.00,0.00,43,33,Mateusz Lis,0.0,GK,0.0,null,0
-121,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,2324,1.0,0.00,0.0,0,45,76384,422,0,true,0,0,0,0,Southampton,330,0.00,0.00,2445,33,Gavin Bazunu,0.0,GK,0.0,null,0
530,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,1133,0.8,0.00,0.0,0,45,19512,423,0,true,0,0,0,0,Southampton,330,0.00,0.00,603,33,Armel Bella-Kotchap,0.0,DEF,0.0,null,0
-553,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,99,0.0,0.00,0.0,0,39,81201,424,0,true,0,0,0,0,Southampton,330,0.00,0.00,652,33,Willy Caballero,0.0,GK,0.0,null,0
-123,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,20,0.4,0.00,0.0,0,50,29573,512,0,true,0,0,0,0,Southampton,330,0.00,0.00,143,33,Joe Ayodele-Aribo,0.0,MID,0.0,null,0
-512,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,70,1.2,0.00,0.0,0,53,10139,528,0,true,0,0,0,0,Southampton,330,0.00,0.00,582,33,Sékou Mara,0.0,FWD,0.0,null,0
-101,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,23,0.0,0.00,0.0,0,40,5276,622,0,true,0,0,0,0,Southampton,330,0.00,0.00,124,33,Juan Larios López,0.0,DEF,0.0,null,0
477,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,573,1.4,0.00,0.0,0,44,4625,623,0,true,0,0,0,0,Southampton,330,0.00,0.00,96,33,Duje Caleta-Car,0.0,DEF,0.0,null,0
-20,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,24,0.2,0.00,0.0,0,46,1320,624,0,true,0,0,0,0,Southampton,330,0.00,0.00,44,33,Samuel Edozie,0.0,MID,0.0,null,0
-1,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,258,647,0,true,0,0,0,0,Southampton,330,0.00,0.00,1,33,Lewis Payne,0.0,MID,0.0,null,0
-1,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,261,648,0,true,0,0,0,0,Southampton,330,0.00,0.00,1,33,Ryan Finnigan,0.0,MID,0.0,null,0
-73,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,169,0.0,0.00,0.0,0,45,3727,671,0,true,0,0,0,0,Southampton,330,0.00,0.00,242,33,Jimmy Morgan,0.0,FWD,0.0,null,0
-26,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,21,0.0,0.00,0.0,0,51,1194,692,0,true,0,0,0,0,Southampton,330,0.00,0.00,47,33,Mislav Orsic,0.0,MID,0.0,null,0
3548,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,3987,2.8,0.00,0.0,0,50,5556,693,0,true,0,0,0,0,Southampton,330,0.00,0.00,439,33,Carlos Alcaraz,0.0,MID,0.0,null,0
-35,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,46,0.0,0.00,0.0,0,45,1159,716,0,true,0,0,0,0,Southampton,330,0.00,0.00,81,33,James Bree,0.0,DEF,0.0,null,0
-169,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,12,1.2,0.00,0.0,0,50,1405,731,0,true,0,0,0,0,Southampton,330,0.00,0.00,181,33,Kamaldeen Sulemana,0.0,MID,0.0,null,0
-205,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,83,0.6,0.00,0.0,0,55,2184,732,0,true,0,0,0,0,Southampton,330,0.00,0.00,288,33,Paul Onuachu,0.0,FWD,0.0,null,0
-3576,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,262,1.0,0.00,0.0,0,54,374425,425,0,true,0,0,0,0,Spurs,325,0.00,0.00,3838,33,Hugo Lloris,0.0,GK,0.0,null,0
-3801,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,2963,0.2,0.00,0.0,0,39,460511,426,0,true,0,0,0,0,Spurs,325,0.00,0.00,6764,33,Fraser Forster,0.0,GK,0.0,null,0
-573380,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,8859,4.8,0.00,0.0,0,115,3788882,427,0,true,0,0,0,0,Spurs,325,0.00,0.00,582239,33,Harry Kane,0.0,FWD,0.0,null,0
-42053,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,2186,4.2,0.00,0.0,0,116,715444,428,0,true,0,0,0,0,Spurs,325,0.00,0.00,44239,33,Son Heung-min,0.0,MID,0.0,null,0
-188,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,46,29728,429,0,true,0,0,0,0,Spurs,325,0.00,0.00,188,33,Matt Doherty,0.0,DEF,0.0,null,0
-32021,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,1002,0.8,0.00,0.0,0,51,669332,430,0,true,0,0,0,0,Spurs,325,0.00,0.00,33023,33,Eric Dier,0.0,DEF,0.0,null,0
-41,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,37,-0.4,0.00,0.0,0,58,17051,431,0,true,0,0,0,0,Spurs,325,0.00,0.00,78,33,Lucas Rodrigues Moura da Silva,0.0,MID,0.0,null,0
-3391,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,180,0.0,0.00,0.0,0,47,120617,432,0,true,0,0,0,0,Spurs,325,0.00,0.00,3571,33,Ben Davies,0.0,DEF,0.0,null,0
-8866,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,557,2.6,0.00,0.0,0,54,231478,433,0,true,0,0,0,0,Spurs,325,0.00,0.00,9423,33,Pierre-Emile Højbjerg,0.0,MID,0.0,null,0
-105,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,44,63442,434,0,true,0,0,0,0,Spurs,325,0.00,0.00,105,33,Harry Winks,0.0,MID,0.0,null,0
-101,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,134,0.6,0.00,0.0,0,42,59470,435,0,true,0,0,0,0,Spurs,325,0.00,0.00,235,33,Davinson Sánchez,0.0,DEF,0.0,null,0
-259,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,9,0.0,0.00,0.0,0,44,60135,436,0,true,0,0,0,0,Spurs,325,0.00,0.00,268,33,Ryan Sessegnon,0.0,DEF,0.0,null,0
-1,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,55,155,437,0,true,0,0,0,0,Spurs,325,0.00,0.00,1,33,Steven Bergwijn,0.0,MID,0.0,null,0
-29,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,42,34565,438,0,true,0,0,0,0,Spurs,325,0.00,0.00,29,33,Sergio Reguilón,0.0,DEF,0.0,null,0
902,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,2827,0.2,0.00,0.0,0,38,271569,439,0,true,0,0,0,0,Spurs,325,0.00,0.00,1925,33,Japhet Tanganga,0.0,DEF,0.0,null,0
-64,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,20,0.0,0.00,0.0,0,53,29619,440,0,true,0,0,0,0,Spurs,325,0.00,0.00,84,33,Rodrigo Bentancur,0.0,MID,0.0,null,0
-358,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,224,1.4,0.00,0.0,0,43,14815,441,0,true,0,0,0,0,Spurs,325,0.00,0.00,582,33,Oliver Skipp,0.0,MID,0.0,null,0
-2,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,40,3695,442,0,true,0,0,0,0,Spurs,325,0.00,0.00,2,33,Joe Rodon,0.0,DEF,0.0,null,0
-4601,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,900,0.8,0.00,0.0,0,49,172384,443,0,true,0,0,0,0,Spurs,325,0.00,0.00,5501,33,Cristian Romero,0.0,DEF,0.0,null,0
-53,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,4,0.0,0.00,0.0,0,47,25763,444,0,true,0,0,0,0,Spurs,325,0.00,0.00,57,33,Yves Bissouma,0.0,MID,0.0,null,0
-5400,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,40,0.0,0.00,0.0,0,48,207132,445,0,true,0,0,0,0,Spurs,325,0.00,0.00,5440,33,Emerson Leite de Souza Junior,0.0,DEF,0.0,null,0
-12608,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,460,1.4,0.00,0.0,0,78,427595,446,0,true,0,0,0,0,Spurs,325,0.00,0.00,13068,33,Dejan Kulusevski,0.0,MID,0.0,null,0
-3,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,3397,447,0,true,0,0,0,0,Spurs,325,0.00,0.00,3,33,Dane Scarlett,0.0,FWD,0.0,null,0
-49626,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,3678,1.6,0.00,0.0,0,53,1787471,448,0,true,0,0,0,0,Spurs,325,0.00,0.00,53304,33,Ivan Perišić,0.0,DEF,0.0,null,0
-91,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,44,38182,449,0,true,0,0,0,0,Spurs,325,0.00,0.00,91,33,Harvey White,0.0,MID,0.0,null,0
-94,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,239,0.4,0.00,0.0,0,42,57180,450,0,true,0,0,0,0,Spurs,325,0.00,0.00,333,33,Pape Matar Sarr,0.0,MID,0.0,null,0
-82,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,85,0.0,0.00,0.0,0,39,31855,451,0,true,0,0,0,0,Spurs,325,0.00,0.00,167,33,Brandon Austin,0.0,GK,0.0,null,0
-11,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,26,0.0,0.00,0.0,0,43,9269,452,0,true,0,0,0,0,Spurs,325,0.00,0.00,37,33,Alfie Devine,0.0,MID,0.0,null,0
-11,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,5736,453,0,true,0,0,0,0,Spurs,325,0.00,0.00,11,33,Troy Parrott,0.0,FWD,0.0,null,0
-544,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,245,0.4,0.00,0.0,0,84,83410,454,0,true,0,0,0,0,Spurs,325,0.00,0.00,789,33,Richarlison de Andrade,0.0,FWD,0.0,null,0
-931,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,77,2.2,0.00,0.0,0,48,38490,513,0,true,0,0,0,0,Spurs,325,0.00,0.00,1008,33,Clément Lenglet,0.0,DEF,0.0,null,0
-51,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,41,18867,522,0,true,0,0,0,0,Spurs,325,0.00,0.00,51,33,Djed Spence,0.0,DEF,0.0,null,0
-9,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,50,3113,554,0,true,0,0,0,0,Spurs,325,0.00,0.00,9,33,Bryan Gil Salvatierra,0.0,MID,0.0,null,0
-282,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,128,1.6,0.00,0.0,0,61,3990,713,0,true,0,0,0,0,Spurs,325,0.00,0.00,410,33,Arnaut Danjuma,0.0,MID,0.0,null,0
-20450,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,737,0.8,0.00,0.0,0,48,96805,733,0,true,0,0,0,0,Spurs,325,0.00,0.00,21187,33,Pedro Porro,0.0,DEF,0.0,null,0
-2,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,5,0.0,0.00,0.0,0,45,131,748,0,true,0,0,0,0,Spurs,325,0.00,0.00,7,33,Romaine Mundle,0.0,MID,0.0,null,0
20,Man Utd,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,25,0.0,0.00,0.0,0,45,75,758,0,true,0,0,0,0,Spurs,325,0.00,0.00,5,33,George Abbott,0.0,MID,0.0,null,0
-9593,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,3987,0.5,0.00,0.0,0,64,172768,30,0,true,0,0,0,0,West Ham,326,0.00,0.00,13580,33,Danny Ings,0.0,FWD,0.0,1,0
7500,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,1,0,13487,3.8,0.00,0.0,1,49,132332,455,0,true,9,66,0,0,West Ham,326,0.00,0.00,5987,33,Lukasz Fabianski,0.0,GK,0.0,1,0
-180,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,52,1.0,0.00,0.0,0,44,8904,456,0,true,0,0,0,0,West Ham,326,0.00,0.00,232,33,Angelo Ogbonna,0.0,DEF,0.0,1,0
15557,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,20119,3.3,0.00,0.0,1,47,172331,457,0,true,7,66,0,0,West Ham,326,0.00,0.00,4562,33,Aaron Cresswell,0.0,DEF,0.0,1,0
6421,Liverpool,0,0,5,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,1,11602,2.5,0.06,0.0,1,70,166820,458,0,true,8,66,0,0,West Ham,326,0.45,0.51,5181,33,Michail Antonio,0.0,FWD,0.0,1,0
-24,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,33,-0.5,0.00,0.0,0,50,13326,460,0,true,0,0,0,0,West Ham,326,0.00,0.00,57,33,Manuel Lanzini,0.0,MID,0.0,1,0
13592,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,23487,4.0,0.00,0.0,1,44,187837,461,0,true,11,66,0,0,West Ham,326,0.00,0.00,9895,33,Kurt Zouma,0.0,DEF,0.0,1,0
0,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,724,462,0,true,0,0,0,0,West Ham,326,0.00,0.00,0,33,Arthur Masuaku,0.0,DEF,0.0,1,0
29193,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,34727,2.8,0.00,0.0,1,40,106367,463,0,true,7,66,0,0,West Ham,326,0.00,0.00,5534,33,Vladimir Coufal,0.0,DEF,0.0,1,0
-6864,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,3996,2.5,0.05,0.0,1,55,127477,464,0,true,12,66,0,0,West Ham,326,0.03,0.08,10860,33,Saïd Benrahma,0.0,MID,0.0,1,0
-17428,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,18652,4.3,0.01,0.0,1,80,406392,465,0,true,5,66,0,0,West Ham,326,0.00,0.01,36080,33,Jarrod Bowen,0.0,MID,0.0,1,0
-1,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,50,1066,466,0,true,0,0,0,0,West Ham,326,0.00,0.00,1,33,Nikola Vlasic,0.0,MID,0.0,1,0
3911,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,7075,2.8,0.02,0.0,1,47,358748,467,0,true,18,66,0,0,West Ham,326,0.00,0.02,3164,33,Declan Rice,0.0,MID,0.0,1,0
176,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,585,2.5,0.00,0.0,1,50,66317,468,0,true,7,66,0,0,West Ham,326,0.00,0.00,409,33,Tomas Soucek,0.0,MID,0.0,1,0
136,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,275,1.0,0.00,0.0,0,49,39430,469,0,true,0,0,0,0,West Ham,326,0.00,0.00,139,33,Pablo Fornals Malla,0.0,MID,0.0,1,0
-28,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,47,-0.5,0.00,0.0,0,44,7378,471,0,true,0,0,0,0,West Ham,326,0.00,0.00,75,33,Ben Johnson,0.0,DEF,0.0,1,0
1936,Liverpool,0,0,2,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,4576,3.2,0.00,0.0,1,48,45103,472,0,true,10,66,0,0,West Ham,326,0.00,0.00,2640,33,Nayef Aguerd,0.0,DEF,0.0,1,0
-502,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,358,-0.5,0.00,0.0,0,43,103710,473,0,true,0,0,0,0,West Ham,326,0.00,0.00,860,33,Alphonse Areola,0.0,GK,0.0,1,0
-89,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,176,0.2,0.00,0.0,0,42,32442,509,0,true,0,0,0,0,West Ham,326,0.00,0.00,265,33,Flynn Downes,0.0,MID,0.0,1,0
-284,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,28,0.0,0.00,0.0,0,66,69358,529,0,true,0,0,0,0,West Ham,326,0.00,0.00,312,33,Gianluca Scamacca,0.0,FWD,0.0,1,0
-4709,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,970,0.3,0.00,0.0,0,40,159690,545,0,true,0,0,0,0,West Ham,326,0.00,0.00,5679,33,Emerson Palmieri dos Santos,0.0,DEF,0.0,1,0
-23,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,44,10141,556,0,true,0,0,0,0,West Ham,326,0.00,0.00,23,33,Conor Coventry,0.0,MID,0.0,1,0
-5,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,44,3034,572,0,true,0,0,0,0,West Ham,326,0.00,0.00,5,33,Armstrong Oko-Flex,0.0,MID,0.0,1,0
-45,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,109,0.2,0.00,0.0,0,59,6284,575,0,true,0,0,0,0,West Ham,326,0.00,0.00,154,33,Maxwel Cornet,0.0,MID,0.0,1,0
-679,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,1219,2.3,0.00,0.0,0,43,25943,588,0,true,0,0,0,0,West Ham,326,0.00,0.00,1898,33,Thilo Kehrer,0.0,DEF,0.0,1,0
2533,Liverpool,0,0,7,0,1,2023-04-26T18:45:00Z,0,1.19,1,0.0,0,0,4907,3.7,0.01,0.0,1,59,71078,603,1,true,26,66,0,0,West Ham,326,0.09,0.10,2374,33,Lucas Tolentino Coelho de Lima,0.0,MID,0.0,1,0
40,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,299,-0.5,0.00,0.0,0,45,5193,669,0,true,0,0,0,0,West Ham,326,0.00,0.00,259,33,Divin Mubama,0.0,FWD,0.0,1,0
26,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,81,-0.5,0.00,0.0,0,40,1165,739,0,true,0,0,0,0,West Ham,326,0.00,0.00,55,33,Joseph Anang,0.0,GK,0.0,1,0
18,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,102,-0.5,0.00,0.0,0,39,2440,740,0,true,0,0,0,0,West Ham,326,0.00,0.00,84,33,Krisztián Hegyi,0.0,GK,0.0,1,0
68,Liverpool,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,152,-0.5,0.00,0.0,0,40,2151,746,0,true,0,0,0,0,West Ham,326,0.00,0.00,84,33,Kaelan Casey,0.0,DEF,0.0,1,0
-1134,Crystal Palace,0,0,6,1,0,2023-04-25T18:30:00Z,0,0.75,0,16.6,0,0,5479,4.6,0.02,0.6,1,48,103444,459,0,true,23,90,0,0,Wolves,327,0.12,0.14,6613,33,Craig Dawson,7.0,DEF,2.4,2,0
-938,Crystal Palace,0,0,0,0,0,2023-04-25T18:30:00Z,0,0.00,0,0.0,0,0,432,0.0,0.00,0.0,0,66,36057,476,0,true,0,0,0,0,Wolves,327,0.00,0.00,1370,33,Raúl Jiménez,0.0,FWD,0.0,2,0
-104,Crystal Palace,0,0,0,0,0,2023-04-25T18:30:00Z,0,0.00,0,0.0,0,0,76,0.0,0.00,0.0,0,43,34645,477,0,true,0,0,0,0,Wolves,327,0.00,0.00,180,33,Jonathan Castro Otto,0.0,DEF,0.0,2,0
11507,Crystal Palace,0,2,8,1,0,2023-04-25T18:30:00Z,0,0.75,0,25.2,4,0,22868,5.6,0.00,0.0,1,50,641214,478,0,true,25,90,0,1,Wolves,327,0.00,0.00,11361,33,José Malheiro de Sá,0.0,GK,2.5,2,0
-2920,Crystal Palace,0,3,13,1,0,2023-04-25T18:30:00Z,0,0.75,0,61.8,0,1,1674,3.0,0.11,30.3,1,52,173640,480,1,true,40,90,0,1,Wolves,327,0.81,0.92,4594,33,Rúben da Silva Neves,24.0,MID,11.6,2,0
-275,Crystal Palace,0,0,3,1,0,2023-04-25T18:30:00Z,0,0.57,0,9.4,0,0,394,2.2,0.00,3.2,1,57,17733,481,0,true,3,78,0,0,Wolves,327,0.15,0.15,669,33,Hwang Hee-chan,11.0,MID,2.4,2,0
3018,Crystal Palace,0,0,6,1,0,2023-04-25T18:30:00Z,0,0.75,0,18.6,0,0,8495,4.6,0.01,5.5,1,50,94448,482,0,true,21,90,0,0,Wolves,327,0.00,0.01,5477,33,Nélson Cabral Semedo,2.0,DEF,2.6,2,0
-1009,Crystal Palace,0,0,0,0,0,2023-04-25T18:30:00Z,0,0.00,0,0.0,0,0,634,2.6,0.00,0.0,0,52,78261,483,0,true,0,0,0,0,Wolves,327,0.00,0.00,1643,33,Daniel Castelo Podence,0.0,MID,0.0,2,0
-1632,Crystal Palace,0,0,6,1,0,2023-04-25T18:30:00Z,0,0.75,0,21.6,0,0,15334,4.4,0.00,0.6,1,43,394056,484,0,true,22,90,0,0,Wolves,327,0.09,0.09,16966,33,Max Kilman,4.0,DEF,2.6,2,0
-22,Crystal Palace,0,0,0,0,0,2023-04-25T18:30:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,44,18626,485,0,true,0,0,0,0,Wolves,327,0.00,0.00,22,33,Luke Cundle,0.0,MID,0.0,2,0
