name,transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,threat,position,ict_index,team_h_score,penalties_saved,web_name
Scott McTominay,92,Everton,0,2,10,1,0,2023-04-08T11:30:00Z,0,1.02,0,50.4,0,0,430,4.7,0.42,40.5,1,49,18784,338,1,True,30,90,0,0,Man Utd,297,0.29,0.71,338,30,28.0,MID,11.9,2,0,McTominay
Eric Bailly,-121,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,37526,339,0,True,0,0,0,0,Man Utd,297,0.0,0.0,121,30,0.0,DEF,0.0,2,0,Bailly
Jadon Sancho,-1831,Everton,0,0,6,1,0,2023-04-08T11:30:00Z,0,0.99,0,28.4,0,1,1421,3.3,0.38,63.4,1,71,336069,340,0,True,26,76,0,0,Man Utd,297,0.0,0.38,3252,30,10.0,MID,10.2,2,0,Sancho
Aaron Wan-Bissaka,-3706,Everton,0,0,6,1,0,2023-04-08T11:30:00Z,0,1.02,0,25.8,0,0,1144,2.0,0.18,28.3,1,43,68139,341,0,True,24,90,0,0,Man Utd,297,0.75,0.93,4850,30,34.0,DEF,8.8,2,0,Wan-Bissaka
Diogo Dalot Teixeira,42857,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,48489,2.3,0.0,0.0,0,47,491398,342,0,True,0,0,0,0,Man Utd,297,0.0,0.0,5632,30,0.0,DEF,0.0,2,0,Dalot
Brandon Williams,-5675,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,568,0.0,0.0,0.0,0,38,307121,343,0,True,0,0,0,0,Man Utd,297,0.0,0.0,6243,30,0.0,DEF,0.0,2,0,B.Williams
Anthony Elanga,-91,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,99,0.0,0.0,0.0,0,46,41122,344,0,True,0,0,0,0,Man Utd,297,0.0,0.0,190,30,0.0,MID,0.0,2,0,Elanga
Anthony Martial,2958,Everton,0,0,5,0,0,2023-04-08T11:30:00Z,0,0.38,0,36.0,0,0,4275,2.3,0.16,16.6,0,63,108870,345,1,True,27,30,0,0,Man Utd,297,0.14,0.3,1317,30,17.0,FWD,7.0,2,0,Martial
Facundo Pellistri Rebollo,17,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,81,0.3,0.0,0.0,0,43,3082,347,0,True,0,0,0,0,Man Utd,297,0.0,0.0,64,30,0.0,MID,0.0,2,0,Pellistri
Tom Heaton,64,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,710,0.0,0.0,0.0,0,38,36952,348,0,True,0,0,0,0,Man Utd,297,0.0,0.0,646,30,0.0,GK,0.0,2,0,Heaton
Tyrell Malacia,10527,Everton,0,3,9,1,0,2023-04-08T11:30:00Z,0,1.02,0,24.6,0,0,13098,3.3,0.03,13.8,1,42,207090,504,0,True,31,90,0,0,Man Utd,297,0.06,0.09,2571,30,20.0,DEF,5.8,2,0,Malacia
Christian Eriksen,-196,Everton,0,0,1,0,0,2023-04-08T11:30:00Z,0,0.03,0,2.4,0,0,1077,0.3,0.01,1.5,0,62,226253,519,0,True,2,13,0,0,Man Utd,297,0.22,0.23,1273,30,12.0,MID,1.6,2,0,Eriksen
Lisandro Martínez,71370,Everton,0,1,7,1,0,2023-04-08T11:30:00Z,0,1.02,0,21.6,0,0,78157,6.0,0.01,1.5,1,45,826679,533,0,True,28,90,0,0,Man Utd,297,0.09,0.1,6787,30,6.0,DEF,2.9,2,0,Martínez
Amad Diallo,-15,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,4752,550,0,True,0,0,0,0,Man Utd,297,0.0,0.0,15,30,0.0,MID,0.0,2,0,Amad
Zidane Iqbal,-78,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,67,0.0,0.0,0.0,0,42,22507,551,0,True,0,0,0,0,Man Utd,297,0.0,0.0,145,30,0.0,MID,0.0,2,0,Iqbal
Alejandro Garnacho,-5700,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,228,0.0,0.0,0.0,0,42,64154,569,0,True,0,0,0,0,Man Utd,297,0.0,0.0,5928,30,0.0,MID,0.0,2,0,Garnacho
Carlos Henrique Casimiro,-5610,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,551,0.0,0.0,0.0,0,49,194955,593,0,True,0,0,0,0,Man Utd,297,0.0,0.0,6161,30,0.0,MID,0.0,2,0,Casemiro
Antony Matheus dos Santos,-858,Everton,0,0,1,0,0,2023-04-08T11:30:00Z,0,0.64,0,14.6,0,0,4509,2.3,0.14,30.8,1,73,318018,609,0,True,7,59,0,0,Man Utd,297,0.48,0.62,5367,30,45.0,MID,9.0,2,0,Antony
Matej Kovár,-1,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,475,615,0,True,0,0,0,0,Man Utd,297,0.0,0.0,1,30,0.0,GK,0.0,2,0,Kovár
Kobbie Mainoo,-4,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,15,0.0,0.0,0.0,0,45,485,643,0,True,0,0,0,0,Man Utd,297,0.0,0.0,19,30,0.0,MID,0.0,2,0,Mainoo
Nathan Bishop,1,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,33,0.0,0.0,0.0,0,40,1218,656,0,True,0,0,0,0,Man Utd,297,0.0,0.0,32,30,0.0,GK,0.0,2,0,Bishop
Shola Shoretire,-18,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,1936,660,0,True,0,0,0,0,Man Utd,297,0.0,0.0,18,30,0.0,FWD,0.0,2,0,Shoretire
Rhys Bennett,-7,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,40,0.0,0.0,0.0,0,40,1806,674,0,True,0,0,0,0,Man Utd,297,0.0,0.0,47,30,0.0,DEF,0.0,2,0,Bennett
Wout Weghorst,-6650,Everton,0,0,1,0,0,2023-04-08T11:30:00Z,0,0.0,0,4.0,0,0,2459,1.0,0.01,20.6,0,56,51497,701,0,True,5,9,0,0,Man Utd,297,0.0,0.01,9109,30,2.0,FWD,2.7,2,0,Weghorst
Marcel Sabitzer,828,Everton,0,0,3,1,0,2023-04-08T11:30:00Z,0,0.99,0,7.2,0,0,1233,3.7,0.3,16.3,1,47,6331,728,0,True,9,75,0,0,Man Utd,297,0.25,0.55,405,30,28.0,MID,5.2,2,0,Sabitzer
Anthony Gordon,-485,Brentford,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.72,2,3.4,0,0,272,1.3,0.03,1.9,0,51,105228,195,0,False,4,49,0,0,Newcastle,292,0.0,0.03,757,30,0.0,MID,0.5,1,0,Gordon
Matt Ritchie,-10,Brentford,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,65,1.0,0.0,0.0,0,42,6505,350,0,False,3,1,0,0,Newcastle,292,0.0,0.0,75,30,0.0,DEF,0.0,1,0,Ritchie
Federico Fernández,-5,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,44,2156,351,0,False,0,0,0,0,Newcastle,292,0.0,0.0,5,30,0.0,DEF,0.0,1,0,Fernández
Ciaran Clark,-1,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,203,352,0,False,0,0,0,0,Newcastle,292,0.0,0.0,1,30,0.0,DEF,0.0,1,0,Clark
Karl Darlow,-575,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,39,87738,353,0,False,0,0,0,0,Newcastle,292,0.0,0.0,575,30,0.0,GK,0.0,1,0,Darlow
Martin Dubravka,-285,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,376,0.5,0.0,0.0,0,41,44774,355,0,False,0,0,0,0,Newcastle,292,0.0,0.0,661,30,0.0,GK,0.0,1,0,Dubravka
Callum Wilson,61625,Brentford,0,0,4,0,0,2023-04-08T14:00:00Z,0,0.72,2,18.4,0,1,69251,6.3,0.23,34.0,0,69,370805,356,0,False,13,45,0,0,Newcastle,292,0.19,0.42,7626,30,12.0,FWD,6.4,1,0,Wilson
Kieran Trippier,106947,Brentford,0,0,2,0,1,2023-04-08T14:00:00Z,0,2.65,2,17.0,0,0,116528,5.0,0.31,56.6,1,61,7675479,357,0,False,16,90,0,0,Newcastle,292,0.0,0.31,9581,30,0.0,DEF,7.4,1,0,Trippier
Dan Burn,17799,Brentford,0,0,2,0,1,2023-04-08T14:00:00Z,0,2.65,2,15.4,0,0,26904,3.3,0.01,2.9,1,45,478933,358,0,False,11,90,0,0,Newcastle,292,0.0,0.01,9105,30,0.0,DEF,1.8,1,0,Burn
Ryan Fraser,6,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,79,0.5,0.0,0.0,0,52,7506,359,0,False,0,0,0,0,Newcastle,292,0.0,0.0,73,30,0.0,MID,0.0,1,0,Fraser
Jamaal Lascelles,-27,Brentford,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.4,2,0.0,0,0,76,0.7,0.0,0.0,0,43,8755,360,0,False,3,3,0,0,Newcastle,292,0.0,0.0,103,30,0.0,DEF,0.0,1,0,Lascelles
Dwight Gayle,-24,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,5471,361,0,False,0,0,0,0,Newcastle,292,0.0,0.0,24,30,0.0,FWD,0.0,1,0,Gayle
Paul Dummett,-60,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,212,0.5,0.0,0.0,0,39,36152,362,0,False,0,0,0,0,Newcastle,292,0.0,0.0,272,30,0.0,DEF,0.0,1,0,Dummett
Javier Manquillo Gaitán,-10,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,30,0.7,0.0,0.0,0,42,5702,363,0,False,0,0,0,0,Newcastle,292,0.0,0.0,40,30,0.0,DEF,0.0,1,0,Manquillo
Emil Krafth,0,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,11,0.0,0.0,0.0,0,43,2008,364,0,False,0,0,0,0,Newcastle,292,0.0,0.0,11,30,0.0,DEF,0.0,1,0,Krafth
Jacob Murphy,8368,Brentford,0,0,1,0,1,2023-04-08T14:00:00Z,0,1.93,2,0.0,0,0,12172,3.3,0.01,2.7,1,41,267938,365,0,False,2,45,0,0,Newcastle,292,0.0,0.01,3804,30,0.0,MID,0.3,1,0,Murphy
Fabian Schär,126270,Brentford,0,0,2,0,1,2023-04-08T14:00:00Z,0,2.65,2,21.6,0,0,140276,4.3,0.0,11.7,1,50,1644780,366,0,False,13,90,0,0,Newcastle,292,0.06,0.06,14006,30,4.0,DEF,3.7,1,0,Schär
Matt Targett,-64,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,621,0.7,0.0,0.0,0,47,57185,367,0,False,0,0,0,0,Newcastle,292,0.0,0.0,685,30,0.0,DEF,0.0,1,0,Targett
Allan Saint-Maximin,28325,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,34141,3.5,0.0,0.0,0,61,419897,368,0,False,0,0,0,0,Newcastle,292,0.0,0.0,5816,30,0.0,MID,0.0,1,0,Saint-Maximin
Miguel Almirón Rejala,-264097,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,808,0.0,0.0,0.0,0,54,1514176,369,0,False,0,0,0,0,Newcastle,292,0.0,0.0,264905,30,0.0,MID,0.0,1,0,Almirón
Sean Longstaff,-805,Brentford,0,0,1,0,1,2023-04-08T14:00:00Z,0,1.93,2,0.0,0,0,2035,2.5,0.01,2.3,1,43,135900,370,0,False,-1,45,0,0,Newcastle,292,0.22,0.23,2840,30,13.0,MID,1.5,1,0,S.Longstaff
Joelinton Cássio Apolinário de Lira,17939,Brentford,0,2,7,0,1,2023-04-08T14:00:00Z,0,2.65,2,19.4,0,1,19445,5.7,0.02,3.1,1,59,83658,371,0,False,26,90,0,0,Newcastle,292,0.0,0.02,1506,30,4.0,MID,2.7,1,0,Joelinton
Jamal Lewis,11,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,94,0.5,0.0,0.0,0,44,5129,372,0,False,0,0,0,0,Newcastle,292,0.0,0.0,83,30,0.0,DEF,0.0,1,0,Lewis
Joe Willock,28587,Brentford,0,0,2,0,1,2023-04-08T14:00:00Z,0,2.25,2,5.0,0,0,32696,5.5,0.07,4.3,1,47,106170,373,0,False,13,86,0,0,Newcastle,292,0.0,0.07,4109,30,0.0,MID,0.9,1,0,Willock
Bruno Guimarães Rodriguez Moura,6735,Brentford,0,0,2,0,1,2023-04-08T14:00:00Z,0,2.65,2,14.4,0,0,12396,3.5,0.07,22.3,1,55,321450,374,0,False,11,90,0,0,Newcastle,292,0.03,0.1,5661,30,1.0,MID,3.8,1,0,Bruno Guimarães
Jeff Hendrick,0,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,220,375,0,False,0,0,0,0,Newcastle,292,0.0,0.0,0,30,0.0,MID,0.0,1,0,Hendrick
Nick Pope,11541,Brentford,0,3,11,0,1,2023-04-08T14:00:00Z,0,2.65,2,59.6,5,0,37747,5.7,0.0,0.0,1,54,2309326,376,0,False,35,90,0,0,Newcastle,292,0.0,0.0,26206,30,0.0,GK,6.0,1,1,Pope
Sven Botman,33935,Brentford,0,0,1,0,1,2023-04-08T14:00:00Z,0,2.65,2,14.6,0,0,44332,3.5,0.0,0.4,1,45,708388,377,0,False,13,90,0,1,Newcastle,292,0.21,0.21,10397,30,21.0,DEF,3.6,1,0,Botman
Elliot Anderson,-34,Brentford,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.4,2,8.0,0,0,106,1.3,0.0,0.0,0,43,15142,552,0,False,3,3,0,0,Newcastle,292,0.16,0.16,140,30,17.0,MID,2.5,1,0,Anderson
Harrison Ashby,-1776,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,826,0.5,0.0,0.0,0,38,75865,555,0,False,0,0,0,0,Newcastle,292,0.0,0.0,2602,30,0.0,DEF,0.0,1,0,Ashby
Alexander Isak,-22052,Brentford,0,0,5,0,1,2023-04-08T14:00:00Z,0,2.25,2,30.8,0,0,79285,7.0,0.03,7.9,1,67,669127,594,1,False,20,86,0,1,Newcastle,292,0.31,0.34,101337,30,26.0,FWD,6.5,1,0,Isak
Loris Karius,9,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,247,0.5,0.0,0.0,0,39,8790,626,0,False,0,0,0,0,Newcastle,292,0.0,0.0,238,30,0.0,GK,0.0,1,0,Karius
Garang Kuol,-1,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,70,683,0,False,0,0,0,0,Newcastle,292,0.0,0.0,1,30,0.0,MID,0.0,1,0,Kuol
Lewis Miley,25,Brentford,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,2,0.0,0,0,39,0.5,0.0,0.0,0,45,245,741,0,False,0,0,0,0,Newcastle,292,0.0,0.0,14,30,0.0,MID,0.0,1,0,Miley
Neco Williams,4694,Aston Villa,0,0,1,0,2,2023-04-08T14:00:00Z,0,1.37,0,8.4,0,0,28062,1.0,0.0,10.8,1,38,1648563,295,0,False,10,90,0,0,Nott'm Forest,291,0.0,0.0,23368,30,4.0,DEF,2.3,2,0,N.Williams
Jonjo Shelvey,-80,Aston Villa,0,0,1,0,1,2023-04-08T14:00:00Z,0,0.78,0,0.0,0,0,46,0.8,0.1,5.0,1,48,2717,349,0,False,1,64,0,1,Nott'm Forest,291,0.0,0.1,126,30,0.0,MID,0.3,2,0,Shelvey
Chris Wood,-2974,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,119,0.0,0.0,0.0,0,56,66901,354,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,3093,30,0.0,FWD,0.0,2,0,Wood
Harry Arter,316,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,1189,0.0,0.0,0.0,0,41,29235,378,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,873,30,0.0,MID,0.0,2,0,Arter
Steve Cook,-30,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,92,0.0,0.0,0.0,0,43,11856,379,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,122,30,0.0,DEF,0.0,2,0,Cook
Lyle Taylor,-5671,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,2274,0.0,0.0,0.0,0,41,474165,380,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,7945,30,0.0,FWD,0.0,2,0,Lyle Taylor
Jack Colback,334,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,2584,0.0,0.0,0.0,0,41,82414,381,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,2250,30,0.0,MID,0.0,2,0,Colback
Brice Samba,0,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,148,382,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,0,30,0.0,GK,0.0,2,0,Samba
Carlos Ribeiro Dias,-132,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,74,0.0,0.0,0.0,0,42,33653,383,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,206,30,0.0,MID,0.0,2,0,Cafú
Joe Lolley,-2,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,49,1257,384,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,2,30,0.0,MID,0.0,2,0,Lolley
Scott McKenna,-73,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,22,0.0,0.0,0.0,0,44,9419,385,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,95,30,0.0,DEF,0.0,2,0,McKenna
Mohamed Dräger,-33,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,6011,386,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,33,30,0.0,DEF,0.0,2,0,Dräger
Ryan Yates,-39,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,30,0.1,0.0,0.0,0,50,3804,387,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,69,30,0.0,MID,0.0,2,0,Yates
Joe Worrall,-812,Aston Villa,0,0,2,0,1,2023-04-08T14:00:00Z,0,0.78,0,6.2,0,0,363,0.8,0.0,10.2,1,42,18043,388,0,False,6,64,0,0,Nott'm Forest,291,0.0,0.0,1175,30,4.0,DEF,2.0,2,0,Worrall
Jonathan Panzo,-4,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,845,389,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,4,30,0.0,DEF,0.0,2,0,Panzo
Xande Nascimento da Costa Silva,0,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,50,436,390,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,0,30,0.0,MID,0.0,2,0,Xande Silva
Sam Surridge,-1183,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,464,0.2,0.0,0.0,0,46,80669,391,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,1647,30,0.0,FWD,0.0,2,0,Surridge
Richie Laryea,-4,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,1139,392,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,4,30,0.0,DEF,0.0,2,0,Laryea
Loïc Mbe Soh,-12,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,42,3388,393,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,12,30,0.0,DEF,0.0,2,0,Mbe Soh
Brennan Johnson,7743,Aston Villa,0,0,2,0,2,2023-04-08T14:00:00Z,0,1.37,0,0.0,0,0,23161,3.0,0.01,0.3,1,57,240505,394,0,False,-2,90,0,0,Nott'm Forest,291,0.0,0.01,15418,30,2.0,FWD,0.2,2,0,Johnson
Alex Mighten,-2,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,49,1126,395,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,2,30,0.0,MID,0.0,2,0,Mighten
Braian Ojeda Rodríguez,-9,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,2529,396,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,9,30,0.0,MID,0.0,2,0,Ojeda
Taiwo Awoniyi,175,Aston Villa,0,0,0,0,1,2023-04-08T14:00:00Z,0,0.58,0,0.0,0,0,507,0.5,0.0,0.3,0,56,46844,397,0,False,-4,25,0,1,Nott'm Forest,291,0.0,0.0,332,30,2.0,FWD,0.0,2,0,Awoniyi
Dean Henderson,-8257,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,221,0.0,0.0,0.0,0,46,639585,398,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,8478,30,0.0,GK,0.0,2,0,Henderson
Giulian Biancone,48,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,72,0.0,0.0,0.0,0,42,3953,399,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,24,30,0.0,DEF,0.0,2,0,Biancone
Willy Boly,-202,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,84,0.0,0.0,0.0,0,41,15818,474,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,286,30,0.0,DEF,0.0,2,0,Boly
Morgan Gibbs-White,-7195,Aston Villa,0,0,2,0,2,2023-04-08T14:00:00Z,0,1.37,0,4.8,0,0,2842,1.8,0.01,1.5,1,55,67217,493,0,False,4,90,0,0,Nott'm Forest,291,0.07,0.08,10037,30,5.0,MID,1.1,2,0,Gibbs-White
Moussa Niakhaté,249,Aston Villa,0,0,1,0,2,2023-04-08T14:00:00Z,0,1.01,0,9.4,0,0,302,1.2,0.01,0.3,1,43,5122,507,0,False,8,90,0,0,Nott'm Forest,291,0.0,0.01,53,30,0.0,DEF,1.0,2,0,Niakhaté
Omar Richards,31,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,48,0.0,0.0,0.0,0,44,702,511,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,17,30,0.0,DEF,0.0,2,0,Richards
Wayne Hennessey,-873,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,444,0.0,0.0,0.0,0,39,161800,518,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,1317,30,0.0,GK,0.0,2,0,Hennessey
Harry Toffolo,138,Aston Villa,0,0,0,0,2,2023-04-08T14:00:00Z,0,1.37,0,11.0,0,0,177,1.5,0.0,10.6,1,43,8682,523,0,False,3,90,0,1,Nott'm Forest,291,0.04,0.04,39,30,17.0,DEF,3.9,2,0,Toffolo
Lewis O'Brien,-35,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,47,4054,524,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,35,30,0.0,MID,0.0,2,0,O'Brien
Jesse Lingard,-471,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,185,0.0,0.0,0.0,0,54,132177,527,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,656,30,0.0,MID,0.0,2,0,Lingard
Orel Mangala,121,Aston Villa,0,0,0,0,1,2023-04-08T14:00:00Z,0,0.58,0,0.4,0,0,169,2.0,0.0,0.2,0,49,2566,536,0,False,0,25,0,1,Nott'm Forest,291,0.0,0.0,48,30,0.0,MID,0.1,2,0,Mangala
Oliver Hammond,7,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,48,0.0,0.0,0.0,0,43,3856,553,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,41,30,0.0,MID,0.0,2,0,Hammond
Remo Freuler,134,Aston Villa,0,0,1,0,2,2023-04-08T14:00:00Z,0,1.08,0,5.0,0,0,223,1.2,0.0,0.5,0,49,2817,582,0,False,6,58,0,0,Nott'm Forest,291,0.07,0.07,89,30,9.0,MID,1.5,2,0,Freuler
Cheikhou Kouyaté,68,Aston Villa,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.28,0,0.0,0,0,110,0.5,0.0,1.0,1,44,11463,583,0,False,1,31,0,0,Nott'm Forest,291,0.03,0.03,42,30,2.0,MID,0.2,2,0,Kouyaté
Emmanuel Dennis,-371,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,230,2.4,0.0,0.0,0,56,12863,585,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,601,30,0.0,FWD,0.0,2,0,Dennis
Renan Augusto Lodi dos Santos,-1603,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,383,0.2,0.0,0.0,0,43,24119,602,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,1986,30,0.0,DEF,0.0,2,0,Renan Lodi
Loïc Badé,-9,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,2321,621,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,9,30,0.0,DEF,0.0,2,0,Badé
Serge Aurier,-5451,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,99,0.1,0.0,0.0,0,44,48200,628,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,5550,30,0.0,DEF,0.0,2,0,Aurier
