name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season
Albert Sambi Lokonga,MID,Crystal Palace,0.4,0,0,0,0,0,18,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,24447,0,3,4,0,0,-36,90,126,43,TRUE,0,2022-23
Odeluga Offiah,DEF,Brighton,0.4,0,0,0,0,0,736,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,1664,0,0,6,0,0,167,239,72,40,TRUE,0,2022-23
Odeluga Offiah,DEF,Brighton,0.4,0,0,0,0,0,736,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,1664,0,0,1,0,0,167,239,72,40,TRUE,0,2022-23
Rico Lewis,DEF,Man City,2,0,0,0,0,0,573,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Fulham,0,0,0,0,34,0,82271,0,2,1,0,0,-7757,1081,8838,39,FALSE,0,2022-23
Rico Lewis,DEF,Man City,2,0,0,0,0,0,573,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,West Ham,0,0,0,0,34,0,82271,0,0,3,0,0,-7757,1081,8838,39,TRUE,0,2022-23
Dominic Sadi,FWD,Bournemouth,-0.5,0,0,0,0,0,697,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,2216,0,1,4,0,0,133,260,127,45,TRUE,0,2022-23
Brice Samba,GK,Nott'm Forest,0,0,0,0,0,0,382,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Brentford,0,0,0,0,34,0,147,0,1,2,0,0,0,0,0,45,FALSE,0,2022-23
Richarlison,FWD,Spurs,1.1,0,0,24,0,0.6,454,0,0.24,0.24,0.33,338,1,1,5,32.4,2023-04-30T15:30:00Z,6,Liverpool,0,0,0,0,34,0,83342,0,3,4,17,4,-351,364,715,84,FALSE,1,2022-23
Asmir Begović,GK,Everton,0,0,0,0,0,0,176,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,88467,0,2,2,0,0,-760,249,1009,39,FALSE,0,2022-23
Ludwig Augustinsson,DEF,Aston Villa,0,0,0,0,0,0,525,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,4366,0,0,1,0,0,-9,0,9,43,FALSE,0,2022-23
Kenny Tete,DEF,Fulham,0.9,0,0,6,0,2.4,215,0.01,0.04,0.03,2.59,336,2,0,1.8,13.4,2023-04-30T13:00:00Z,90,Man City,0,0,0,0,34,0,51151,1,2,1,2,0,-1975,1452,3427,44,TRUE,1,2022-23
Kenny Tete,DEF,Fulham,0.9,0,0,0,0,0,215,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Liverpool,0,0,0,0,34,0,51151,0,0,1,0,0,-1975,1452,3427,44,FALSE,0,2022-23
Callum Wilson,FWD,Newcastle,9,0,3,45,0,0.3,356,0.01,2.38,2.37,0,340,0,2,16,66,2023-04-30T13:00:00Z,45,Southampton,0,0,0,0,34,0,503320,0,1,3,94,12,123518,140259,16741,69,TRUE,0,2022-23
Diego Costa,FWD,Wolves,2.8,0,0,1,0,0.3,625,0.02,0.02,0,1.88,334,4,0,0,0,2023-04-29T14:00:00Z,45,Brighton,0,0,0,0,34,0,29925,1,0,6,0,1,1345,2659,1314,53,FALSE,0,2022-23
Kieran Tierney,DEF,Arsenal,1.1,0,0,3,0,0.3,8,0,0,0,0.33,331,0,0,0.7,6.4,2023-05-02T19:00:00Z,17,Chelsea,0,0,0,0,34,0,80597,0,1,3,0,1,-1062,257,1319,46,TRUE,0,2022-23
Ilkay Gündogan,MID,Man City,4.8,0,0,9,0,8.5,300,0.07,0.53,0.46,0.17,336,1,0,3.7,9.4,2023-04-30T13:00:00Z,90,Fulham,0,0,0,0,34,0,255042,1,2,1,19,2,3478,9918,6440,73,FALSE,0,2022-23
Ilkay Gündogan,MID,Man City,4.8,0,0,0,0,0,300,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,West Ham,0,0,0,0,34,0,255042,0,0,3,0,0,3478,9918,6440,73,TRUE,0,2022-23
Patrick Bamford,FWD,Leeds,4.1,0,0,25,0,10.6,227,0.01,0.57,0.56,1.59,332,3,1,9.1,35.8,2023-04-30T13:00:00Z,70,Bournemouth,0,0,0,0,34,0,53693,1,1,4,45,6,-667,3099,3766,71,FALSE,0,2022-23
Ben Davies,DEF,Spurs,-0.3,0,0,6,0,0.7,432,0,0,0,2.33,338,4,0,1.2,11.6,2023-04-30T15:30:00Z,90,Liverpool,0,0,0,0,34,0,117317,1,3,4,0,0,-3007,374,3381,47,FALSE,0,2022-23
Conor Coady,DEF,Everton,0,0,0,0,0,0,475,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,361837,0,2,2,0,0,-9290,446,9736,47,FALSE,0,2022-23
Nicolas Pépé,MID,Arsenal,0,0,0,0,0,0,9,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,11452,0,1,3,0,0,-7,0,7,53,TRUE,0,2022-23
Tyrone Mings,DEF,Aston Villa,6.2,0,0,15,0,0.3,39,0,0.17,0.17,1.19,339,1,0,2.4,15.2,2023-04-30T13:00:00Z,90,Man Utd,0,0,0,0,34,0,1426216,1,0,1,8,2,31689,110175,78486,47,FALSE,0,2022-23
Kevin Mbabu,DEF,Fulham,0,0,0,0,0,0,532,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Man City,0,0,0,0,34,0,14298,0,2,1,0,0,-51,0,51,43,TRUE,0,2022-23
Kevin Mbabu,DEF,Fulham,0,0,0,0,0,0,532,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Liverpool,0,0,0,0,34,0,14298,0,0,1,0,0,-51,0,51,43,FALSE,0,2022-23
Harvey White,MID,Spurs,0,0,0,0,0,0,449,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,38041,0,3,4,0,0,-138,0,138,44,FALSE,0,2022-23
José Sá,GK,Wolves,4.2,0,0,10,0,0,478,0,0,0,3.28,334,6,0,1.6,16.4,2023-04-29T14:00:00Z,90,Brighton,0,0,0,0,34,2,626382,1,0,6,0,-1,-10712,12090,22802,50,FALSE,0,2022-23
Demarai Gray,MID,Everton,1.2,0,0,0,0,0,189,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,64719,0,2,2,0,0,-2885,193,3078,52,FALSE,0,2022-23
Neeskens Kebano,MID,Fulham,-0.5,0,0,0,0,0,204,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Man City,0,0,0,0,34,0,5620,0,2,1,0,0,-1,31,32,54,TRUE,0,2022-23
Neeskens Kebano,MID,Fulham,-0.5,0,0,3,0,0.5,204,0,0,0,0.11,276,0,0,0.1,0.2,2023-05-03T19:00:00Z,19,Liverpool,0,0,0,0,34,0,5620,0,0,1,0,1,-1,31,32,54,FALSE,0,2022-23
Antonee Robinson,DEF,Fulham,2.1,0,0,21,0,6,217,0.06,0.06,0,2.59,336,2,0,2.7,21.2,2023-04-30T13:00:00Z,90,Man City,0,0,0,0,34,0,59382,1,2,1,0,1,-3123,3182,6305,44,TRUE,0,2022-23
Antonee Robinson,DEF,Fulham,2.1,0,0,21,0,2.6,217,0.01,0.01,0,1.73,276,1,0,2.8,25.4,2023-05-03T19:00:00Z,90,Liverpool,0,0,0,0,34,0,59382,1,0,1,0,2,-3123,3182,6305,44,FALSE,0,2022-23
Aaron Wan-Bissaka,DEF,Man Utd,5,0,0,0,0,0,341,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,164399,0,0,1,0,0,58174,62781,4607,43,TRUE,0,2022-23
Aaron Wan-Bissaka,DEF,Man Utd,5,0,0,12,0,1.9,341,0.02,0.09,0.07,2.29,274,1,0,2.7,18.4,2023-05-04T19:00:00Z,90,Brighton,0,0,0,0,34,0,164399,1,0,1,7,2,58174,62781,4607,43,FALSE,0,2022-23
Boubacar Traoré,MID,Wolves,0,0,0,0,0,0,629,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,6129,0,0,6,0,0,91,292,201,43,FALSE,0,2022-23
Dominic Thompson,DEF,Brentford,0,0,0,0,0,0,98,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Nott'm Forest,0,0,0,0,34,0,1735,0,1,2,0,0,-4,0,4,40,TRUE,0,2022-23
Illia Zabarnyi,DEF,Bournemouth,-0.3,0,0,0,0,0,722,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,678,0,1,4,0,0,12,52,40,45,TRUE,0,2022-23
James Garner,MID,Everton,2.4,0,0,12,0,37.4,570,0.11,0.11,0,3.46,337,2,0,5,8.6,2023-05-01T19:00:00Z,90,Leicester,0,0,0,0,34,0,4700,1,2,2,4,2,-46,98,144,45,FALSE,0,2022-23
Matheus Nunes,MID,Wolves,4,0,0,10,0,2.3,589,0.02,0.15,0.13,3.28,334,6,0,2.8,8.8,2023-04-29T14:00:00Z,90,Brighton,0,0,0,0,34,0,18567,1,0,6,17,2,-892,1049,1941,48,FALSE,0,2022-23
Nathan Fraser,FWD,Wolves,0,0,0,0,0,0,657,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,10633,0,0,6,0,0,519,994,475,45,FALSE,0,2022-23
Jordan Pickford,GK,Everton,4.6,0,3,30,0,0,182,0.01,0.01,0,3.46,337,2,0,4.9,48.8,2023-05-01T19:00:00Z,90,Leicester,0,0,1,0,34,3,640007,1,2,2,0,10,-13336,6586,19922,44,FALSE,0,2022-23
Pascal Groß,MID,Brighton,8,0,1,51,1,7.5,104,0.19,0.7,0.51,0.7,334,0,2,10.8,72,2023-04-29T14:00:00Z,90,Wolves,0,0,0,0,34,0,1005438,1,0,6,28,14,-397,17756,18153,54,TRUE,0,2022-23
Pascal Groß,MID,Brighton,8,0,0,0,0,0,104,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,1005438,0,0,1,0,0,-397,17756,18153,54,TRUE,0,2022-23
Taylor Richards,MID,Brighton,0,0,0,0,0,0,121,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,317,0,0,6,0,0,0,0,0,45,TRUE,0,2022-23
Taylor Richards,MID,Brighton,0,0,0,0,0,0,121,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,317,0,0,1,0,0,0,0,0,45,TRUE,0,2022-23
Serge Aurier,DEF,Nott'm Forest,0.6,0,0,8,0,0.9,628,0,0,0,1.63,333,2,0,1.8,15,2023-04-29T14:00:00Z,90,Brentford,0,0,0,0,34,0,38149,1,1,2,2,1,-196,1381,1577,43,FALSE,0,2022-23
Paul Dummett,DEF,Newcastle,1,0,0,0,0,0,362,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,36539,0,1,3,0,0,30,336,306,39,TRUE,0,2022-23
Manuel Akanji,DEF,Man City,5.2,0,0,14,0,24.3,610,0.43,0.43,0,0.17,336,1,0,4.8,19.2,2023-04-30T13:00:00Z,90,Fulham,0,0,0,0,34,0,410694,1,2,1,4,2,96589,109443,12854,50,FALSE,0,2022-23
Manuel Akanji,DEF,Man City,5.2,0,0,3,0,0.5,610,0,0,0,0.14,277,0,0,0.2,1.6,2023-05-03T19:00:00Z,13,West Ham,0,0,0,0,34,0,410694,0,0,3,0,1,96589,109443,12854,50,TRUE,0,2022-23
Joel Robles,GK,Leeds,0.5,0,0,0,0,0,578,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,6135,0,1,4,0,0,2,86,84,40,FALSE,0,2022-23
Lucas Torreira di Pascua,MID,Arsenal,0,0,0,0,0,0,22,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,8742,0,1,3,0,0,-9,0,9,45,TRUE,0,2022-23
Rúben Neves,MID,Wolves,3.2,0,0,10,0,29,480,0.11,0.15,0.04,3.28,334,6,0,4.2,10,2023-04-29T14:00:00Z,90,Brighton,0,0,0,0,34,0,177223,1,0,6,3,2,3605,8187,4582,52,FALSE,0,2022-23
Stefan Ortega Moreno,GK,Man City,4.8,0,0,0,0,0,324,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Fulham,0,0,0,0,34,0,125407,0,2,1,0,0,-4155,1177,5332,38,FALSE,0,2022-23
Stefan Ortega Moreno,GK,Man City,4.8,0,1,30,1,0,324,0,0,0,0.36,277,0,0,2.2,22.4,2023-05-03T19:00:00Z,90,West Ham,0,0,0,0,34,2,125407,1,0,3,0,7,-4155,1177,5332,38,TRUE,0,2022-23
Emiliano Martínez,GK,Aston Villa,4.8,0,0,23,0,0,31,0,0,0,1.19,339,1,0,4.6,46.2,2023-04-30T13:00:00Z,90,Man Utd,0,0,0,0,34,5,738930,1,0,1,0,3,-18359,17124,35483,50,FALSE,0,2022-23
Sebastian Revan,DEF,Aston Villa,0,0,0,0,0,0,754,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,555,0,0,1,0,0,56,110,54,40,FALSE,0,2022-23
Isaac Price,MID,Everton,0,0,0,0,0,0,678,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,425,0,2,2,0,0,-7,14,21,45,FALSE,0,2022-23
Siriki Dembélé,MID,Bournemouth,0,0,0,0,0,0,74,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,7253,0,1,4,0,0,-13,0,13,47,TRUE,0,2022-23
David Datro Fofana,FWD,Chelsea,-0.5,0,0,0,0,0,684,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,8323,0,1,3,0,0,-11,307,318,50,FALSE,0,2022-23
Christian Nørgaard,MID,Brentford,0,0,0,0,0,0,79,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Nott'm Forest,0,0,0,0,34,0,20405,0,1,2,0,0,-3079,18,3097,53,TRUE,0,2022-23
Arthur Masuaku,DEF,West Ham,0,0,0,0,0,0,462,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,Crystal Palace,0,0,0,0,34,0,724,0,3,4,0,0,0,0,0,45,FALSE,0,2022-23
Arthur Masuaku,DEF,West Ham,0,0,0,0,0,0,462,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,Man City,0,0,0,0,34,0,724,0,0,3,0,0,0,0,0,45,FALSE,0,2022-23
Pablo Sarabia,MID,Wolves,1,0,0,0,0,0,704,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,7223,0,0,6,0,0,-1442,119,1561,50,FALSE,0,2022-23
Matej Kovár,GK,Man Utd,0,0,0,0,0,0,615,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,475,0,0,1,0,0,0,0,0,40,TRUE,0,2022-23
Matej Kovár,GK,Man Utd,0,0,0,0,0,0,615,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,475,0,0,1,0,0,0,0,0,40,FALSE,0,2022-23
Tariq Lamptey,DEF,Brighton,0,0,0,0,0,0,114,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,103795,0,0,6,0,0,-1311,32,1343,42,TRUE,0,2022-23
Tariq Lamptey,DEF,Brighton,0,0,0,0,0,0,114,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,103795,0,0,1,0,0,-1311,32,1343,42,TRUE,0,2022-23
Pablo Marí Villar,DEF,Arsenal,0,0,0,0,0,0,20,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,1738,0,1,3,0,0,0,0,0,45,TRUE,0,2022-23
Scott McKenna,DEF,Nott'm Forest,0,0,0,0,0,0,385,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Brentford,0,0,0,0,34,0,9341,0,1,2,0,0,-85,53,138,44,FALSE,0,2022-23
Sasa Kalajdzic,FWD,Wolves,0,0,0,0,0,0,608,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,1390,0,0,6,0,0,45,86,41,53,FALSE,0,2022-23
Jeffrey Schlupp,MID,Crystal Palace,3.8,0,1,26,0,3.3,161,0.03,0.59,0.56,1.86,335,3,1,7.9,43.4,2023-04-29T11:30:00Z,90,West Ham,0,0,0,0,34,0,14134,1,3,4,32,8,-968,147,1115,47,TRUE,0,2022-23
Reuell Walters,DEF,Arsenal,0.5,0,0,0,0,0,751,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,634,0,1,3,0,0,13,49,36,40,TRUE,0,2022-23
Tom Heaton,GK,Man Utd,0,0,0,0,0,0,348,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,39378,0,0,1,0,0,720,1639,919,38,TRUE,0,2022-23
Tom Heaton,GK,Man Utd,0,0,0,0,0,0,348,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,39378,0,0,1,0,0,720,1639,919,38,FALSE,0,2022-23
Mykhailo Mudryk,MID,Chelsea,1.5,0,0,7,0,38.8,699,0.48,0.48,0,0.14,331,0,0,5,9,2023-05-02T19:00:00Z,19,Arsenal,0,0,0,0,34,0,95800,0,1,3,2,1,-7228,647,7875,65,FALSE,0,2022-23
Luke Harris,MID,Fulham,-1.5,0,0,0,0,0,546,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Man City,0,0,0,0,34,0,4729,0,2,1,0,0,13,104,91,43,TRUE,0,2022-23
Luke Harris,MID,Fulham,-1.5,0,0,0,0,0,546,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Liverpool,0,0,0,0,34,0,4729,0,0,1,0,0,13,104,91,43,FALSE,0,2022-23
Hamed Traorè,MID,Bournemouth,-0.1,0,0,0,0,0,723,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,688,0,1,4,0,0,-31,23,54,45,TRUE,0,2022-23
Douglas Luiz,MID,Aston Villa,3.8,0,0,4,0,15.4,46,0.09,0.16,0.07,1.19,339,1,0,3,9.6,2023-04-30T13:00:00Z,90,Man Utd,0,0,0,0,34,0,77434,1,0,1,5,2,-6752,4303,11055,48,FALSE,0,2022-23
Rhys Williams,DEF,Liverpool,0,0,0,0,0,0,498,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Spurs,0,0,0,0,34,0,548,0,3,4,0,0,0,0,0,40,TRUE,0,2022-23
Rhys Williams,DEF,Liverpool,0,0,0,0,0,0,498,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Fulham,0,0,0,0,34,0,548,0,0,1,0,0,0,0,0,40,TRUE,0,2022-23
Jordan Ayew,MID,Crystal Palace,5.6,0,0,23,0,26,159,0.08,0.2,0.12,1.86,335,3,1,9.8,42.6,2023-04-29T11:30:00Z,90,West Ham,0,0,0,0,34,0,42937,1,3,4,29,6,-7676,1560,9236,52,TRUE,1,2022-23
Federico Fernández,DEF,Newcastle,0,0,0,0,0,0,351,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,2147,0,1,3,0,0,0,0,0,44,TRUE,0,2022-23
Max Kinsey-Wellings,DEF,Bournemouth,-0.5,0,0,0,0,0,738,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,1174,0,1,4,0,0,23,71,48,40,TRUE,0,2022-23
Aaron Cresswell,DEF,West Ham,5.6,0,0,6,0,1.1,457,0,0,0,1.09,335,1,0,1.4,12.6,2023-04-29T11:30:00Z,45,Crystal Palace,0,0,0,0,34,0,191554,0,3,4,0,1,13195,18186,4991,47,FALSE,0,2022-23
Aaron Cresswell,DEF,West Ham,5.6,0,0,14,0,2.8,457,0.01,0.01,0,2.32,277,3,0,1,6.8,2023-05-03T19:00:00Z,90,Man City,0,0,0,0,34,0,191554,1,0,3,0,1,13195,18186,4991,47,FALSE,0,2022-23
Felipe,DEF,Nott'm Forest,0.8,0,0,8,0,0.4,730,0.01,0.01,0,1.63,333,2,0,1.5,14.4,2023-04-29T14:00:00Z,90,Brentford,0,0,0,0,34,0,4907,1,1,2,0,0,31,531,500,45,FALSE,1,2022-23
Andrew Robertson,DEF,Liverpool,5.6,0,0,12,0,33.7,284,0.25,0.25,0,1.99,338,3,0,5.1,17.2,2023-04-30T15:30:00Z,90,Spurs,0,0,0,0,34,0,821545,1,3,4,0,1,67529,86618,19089,68,TRUE,0,2022-23
Andrew Robertson,DEF,Liverpool,5.6,0,0,2,0,0.8,284,0,0,0,0.25,276,0,0,0.4,1,2023-05-03T19:00:00Z,24,Fulham,0,0,0,0,34,0,821545,0,0,1,2,1,67529,86618,19089,68,TRUE,0,2022-23
Pablo Fornals,MID,West Ham,2.2,0,0,6,0,0.9,469,0,0,0,1.04,335,3,0,0.4,1.2,2023-04-29T11:30:00Z,45,Crystal Palace,0,0,0,0,34,0,39525,1,3,4,2,1,52,314,262,49,FALSE,0,2022-23
Pablo Fornals,MID,West Ham,2.2,0,0,5,0,2.8,469,0.02,0.17,0.15,2.32,277,3,0,1,0,2023-05-03T19:00:00Z,90,Man City,0,0,0,0,34,0,39525,1,0,3,8,2,52,314,262,49,FALSE,0,2022-23
Marcos Alonso,DEF,Chelsea,0,0,0,0,0,0,129,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,74707,0,1,3,0,0,-47,0,47,53,FALSE,0,2022-23
Máximo Perrone,MID,Man City,2,0,0,0,0,0,712,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Fulham,0,0,0,0,34,0,196,0,2,1,0,0,0,6,6,44,FALSE,0,2022-23
Máximo Perrone,MID,Man City,2,0,0,0,0,0,712,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,West Ham,0,0,0,0,34,0,196,0,0,3,0,0,0,6,6,44,TRUE,0,2022-23
Nélson Semedo,DEF,Wolves,4.2,0,0,5,0,11.1,482,0.03,0.03,0,1.8,334,4,0,2.3,6,2023-04-29T14:00:00Z,45,Brighton,0,0,0,0,34,0,93390,1,0,6,6,-1,-1115,7377,8492,50,FALSE,0,2022-23
Harry Kane,FWD,Spurs,6.7,0,2,31,0,30.1,427,0.48,0.85,0.37,2.33,338,4,1,8.7,40.2,2023-04-30T15:30:00Z,90,Liverpool,0,0,0,0,34,0,3266932,1,3,4,17,8,-460257,14071,474328,114,FALSE,0,2022-23
Will Dennis,GK,Bournemouth,0,0,0,0,0,0,77,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,42180,0,1,4,0,0,-514,0,514,39,TRUE,0,2022-23
Julio Enciso,FWD,Brighton,8.8,2,0,27,1,27.4,125,0.08,0.19,0.11,0.53,334,0,0,9.5,41.8,2023-04-29T14:00:00Z,64,Wolves,0,0,0,0,34,0,142870,1,0,6,26,8,64505,71117,6612,46,TRUE,0,2022-23
Julio Enciso,FWD,Brighton,8.8,0,0,2,1,22.9,125,0.02,0.21,0.19,1.38,274,0,0,4.5,3.2,2023-05-04T19:00:00Z,90,Man Utd,0,0,0,0,34,0,142870,1,0,1,19,2,64505,71117,6612,46,TRUE,0,2022-23
Michael Olakigbe,MID,Brentford,0,0,0,0,0,0,752,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Nott'm Forest,0,0,0,0,34,0,70,0,1,2,0,0,5,13,8,45,TRUE,0,2022-23
Gabriel Jesus,FWD,Arsenal,5.5,0,1,28,0,26.8,28,0.45,0.8,0.35,0.74,331,1,1,12.3,36.8,2023-05-02T19:00:00Z,90,Chelsea,0,0,0,0,34,0,3174965,1,1,3,59,7,-96389,19551,115940,81,TRUE,0,2022-23
Kortney Hause,DEF,Aston Villa,0,0,0,0,0,0,38,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,1019,0,0,1,0,0,-2,0,2,44,FALSE,0,2022-23
Ben Godfrey,DEF,Everton,0.4,0,0,0,0,0,193,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,7091,0,2,2,0,0,-185,122,307,43,FALSE,0,2022-23
Dango Ouattara,MID,Bournemouth,2.1,0,0,5,0,1.8,705,0.08,0.11,0.03,1.67,332,1,0,4.6,21.6,2023-04-30T13:00:00Z,90,Leeds,0,0,0,0,34,0,4194,1,1,4,23,2,-596,387,983,50,TRUE,0,2022-23
Jay Stansfield,FWD,Fulham,0,0,0,0,0,0,219,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Man City,0,0,0,0,34,0,75838,0,2,1,0,0,-196,0,196,45,TRUE,0,2022-23
Jay Stansfield,FWD,Fulham,0,0,0,0,0,0,219,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Liverpool,0,0,0,0,34,0,75838,0,0,1,0,0,-196,0,196,45,FALSE,0,2022-23
Diogo Dalot,DEF,Man Utd,10.4,0,3,31,1,6,342,0.02,0.02,0,0.56,339,0,0,2.3,17.4,2023-04-30T13:00:00Z,90,Aston Villa,0,0,0,0,34,0,720771,1,0,1,0,9,109871,123435,13564,47,TRUE,0,2022-23
Diogo Dalot,DEF,Man Utd,10.4,0,0,9,0,1.5,342,0.01,0.01,0,2.29,274,1,0,0.8,6.6,2023-05-04T19:00:00Z,90,Brighton,0,0,0,0,34,0,720771,1,0,1,0,1,109871,123435,13564,47,FALSE,1,2022-23
Brandon Williams,DEF,Man Utd,0,0,0,0,0,0,343,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,292222,0,0,1,0,0,-4712,1635,6347,38,TRUE,0,2022-23
Brandon Williams,DEF,Man Utd,0,0,0,0,0,0,343,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,292222,0,0,1,0,0,-4712,1635,6347,38,FALSE,0,2022-23
Tino Livramento,DEF,Southampton,-0.2,0,0,0,0,0,419,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Newcastle,0,0,0,0,34,0,1337,0,1,3,0,0,6,34,28,44,FALSE,0,2022-23
