code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2292913,false,90,2022-10-16T13:00:00Z,true,true,2,true,75014,1,Arsenal,"[{identifier:goals_scored,a:[{value:1,element:13}],h:[]},{identifier:assists,a:[{value:1,element:7}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[{value:1,element:227}]},{identifier:yellow_cards,a:[{value:1,element:16},{value:1,element:26}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:15}],h:[{value:3,element:238}]},{identifier:bonus,a:[{value:3,element:15},{value:3,element:16},{value:1,element:13}],h:[]},{identifier:bps,a:[{value:32,element:15},{value:32,element:16},{value:28,element:13},{value:26,element:14},{value:25,element:7},{value:21,element:10},{value:21,element:26},{value:15,element:3},{value:15,element:6},{value:4,element:8},{value:3,element:5},{value:3,element:19},{value:2,element:25},{value:2,element:28}],h:[{value:16,element:238},{value:16,element:245},{value:15,element:221},{value:15,element:235},{value:12,element:230},{value:12,element:508},{value:11,element:233},{value:11,element:246},{value:8,element:244},{value:8,element:506},{value:3,element:223},{value:3,element:242},{value:2,element:225},{value:2,element:240},{value:-21,element:227}]}]",4,104,11,Leeds,0
2292916,false,90,2022-10-16T13:00:00Z,true,true,4,true,75017,0,Newcastle,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:358}],h:[{value:1,element:326},{value:1,element:333},{value:1,element:593}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:376}],h:[{value:2,element:327}]},{identifier:bonus,a:[{value:2,element:366},{value:1,element:377}],h:[{value:3,element:342}]},{identifier:bps,a:[{value:31,element:366},{value:27,element:377},{value:26,element:357},{value:24,element:376},{value:10,element:358},{value:8,element:370},{value:4,element:356},{value:4,element:360},{value:4,element:365},{value:4,element:369},{value:4,element:374},{value:3,element:354},{value:3,element:359},{value:3,element:367},{value:2,element:373}],h:[{value:32,element:342},{value:25,element:329},{value:24,element:327},{value:23,element:332},{value:22,element:533},{value:15,element:340},{value:12,element:609},{value:10,element:333},{value:8,element:593},{value:5,element:331},{value:3,element:335}]}]",3,107,11,Man Utd,0
2292917,false,90,2022-10-16T13:00:00Z,true,true,2,true,75018,1,West Ham,"[{identifier:goals_scored,a:[{value:1,element:467}],h:[{value:1,element:417}]},{identifier:assists,a:[{value:1,element:464}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:463}],h:[{value:1,element:409}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:7,element:455}],h:[{value:3,element:422}]},{identifier:bonus,a:[{value:3,element:467},{value:2,element:455},{value:1,element:457},{value:1,element:588}],h:[]},{identifier:bps,a:[{value:36,element:467},{value:22,element:455},{value:19,element:457},{value:19,element:588},{value:14,element:463},{value:14,element:464},{value:13,element:471},{value:11,element:468},{value:7,element:465},{value:5,element:603},{value:3,element:458},{value:3,element:460},{value:2,element:529},{value:2,element:545}],h:[{value:18,element:417},{value:17,element:420},{value:16,element:422},{value:14,element:406},{value:14,element:407},{value:9,element:21},{value:6,element:411},{value:6,element:512},{value:6,element:623},{value:5,element:408},{value:5,element:423},{value:4,element:409},{value:3,element:405},{value:3,element:416},{value:2,element:528},{value:2,element:624}]}]",2,108,11,Southampton,1
2292915,false,90,2022-10-16T15:30:00Z,true,true,4,true,75016,0,Man City,"[{identifier:goals_scored,a:[],h:[{value:1,element:283}]},{identifier:assists,a:[],h:[{value:1,element:281}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:610}],h:[{value:1,element:277},{value:1,element:282},{value:1,element:288}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:307}],h:[{value:6,element:281}]},{identifier:bonus,a:[],h:[{value:3,element:281},{value:2,element:280},{value:2,element:286}]},{identifier:bps,a:[{value:22,element:314},{value:22,element:315},{value:18,element:312},{value:16,element:301},{value:16,element:307},{value:16,element:308},{value:13,element:300},{value:10,element:306},{value:7,element:311},{value:7,element:610},{value:3,element:319},{value:-2,element:318}],h:[{value:51,element:281},{value:26,element:280},{value:26,element:286},{value:25,element:284},{value:15,element:283},{value:12,element:288},{value:11,element:277},{value:10,element:279},{value:10,element:294},{value:9,element:274},{value:4,element:275},{value:4,element:282},{value:3,element:292},{value:2,element:296},{value:2,element:297},{value:-1,element:285}]}]",5,106,11,Liverpool,1
2292923,false,90,2022-10-18T18:30:00Z,true,true,3,true,75024,0,Nott'm Forest,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:582}],h:[{value:1,element:114},{value:1,element:116},{value:1,element:120}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:7,element:398}],h:[]},{identifier:bonus,a:[{value:3,element:398}],h:[{value:2,element:106},{value:1,element:109}]},{identifier:bps,a:[{value:39,element:398},{value:23,element:295},{value:23,element:379},{value:20,element:385},{value:17,element:628},{value:7,element:536},{value:6,element:493},{value:6,element:523},{value:6,element:582},{value:6,element:583},{value:5,element:387},{value:5,element:388},{value:5,element:527},{value:4,element:394},{value:3,element:397},{value:3,element:399}],h:[{value:28,element:106},{value:27,element:109},{value:25,element:108},{value:19,element:113},{value:12,element:101},{value:11,element:107},{value:11,element:116},{value:11,element:120},{value:8,element:111},{value:6,element:104},{value:4,element:123},{value:3,element:103},{value:-3,element:114}]}]",2,114,12,Brighton,0
2292924,false,90,2022-10-18T19:15:00Z,true,true,2,true,75025,1,Wolves,"[{identifier:goals_scored,a:[{value:1,element:491}],h:[{value:1,element:160},{value:1,element:169}]},{identifier:assists,a:[{value:1,element:558}],h:[{value:1,element:166},{value:1,element:171}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:629}],h:[{value:1,element:156},{value:1,element:167},{value:1,element:514}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:478}],h:[{value:3,element:152}]},{identifier:bonus,a:[{value:2,element:558}],h:[{value:3,element:169},{value:1,element:160}]},{identifier:bps,a:[{value:30,element:558},{value:22,element:491},{value:14,element:484},{value:12,element:516},{value:11,element:478},{value:11,element:483},{value:9,element:480},{value:9,element:482},{value:9,element:503},{value:6,element:589},{value:2,element:566},{value:1,element:481},{value:1,element:579}],h:[{value:32,element:169},{value:25,element:160},{value:24,element:171},{value:18,element:166},{value:15,element:161},{value:13,element:152},{value:11,element:165},{value:10,element:167},{value:9,element:170},{value:9,element:514},{value:6,element:156},{value:3,element:164},{value:3,element:168}]}]",2,115,12,Crystal Palace,2
2292920,false,90,2022-10-19T18:30:00Z,true,true,2,true,75022,1,Southampton,"[{identifier:goals_scored,a:[{value:1,element:411}],h:[]},{identifier:assists,a:[{value:1,element:417}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:21},{value:1,element:405},{value:1,element:417}],h:[{value:1,element:71}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:422}],h:[{value:2,element:574}]},{identifier:bonus,a:[{value:3,element:417},{value:2,element:420},{value:2,element:623}],h:[]},{identifier:bps,a:[{value:33,element:417},{value:32,element:420},{value:32,element:623},{value:28,element:411},{value:27,element:422},{value:24,element:409},{value:14,element:407},{value:9,element:512},{value:8,element:21},{value:8,element:406},{value:8,element:408},{value:8,element:413},{value:3,element:622},{value:2,element:416},{value:2,element:418},{value:-1,element:405}],h:[{value:17,element:57},{value:15,element:67},{value:13,element:71},{value:13,element:574},{value:11,element:59},{value:11,element:576},{value:8,element:69},{value:7,element:64},{value:7,element:535},{value:5,element:58},{value:5,element:70},{value:4,element:62},{value:3,element:74},{value:2,element:505},{value:-2,element:66}]}]",2,112,12,Bournemouth,0
2292922,false,90,2022-10-19T18:30:00Z,true,true,3,true,75023,0,Chelsea,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:133}],h:[{value:5,element:81}]},{identifier:bonus,a:[{value:3,element:127},{value:1,element:133}],h:[{value:3,element:81}]},{identifier:bps,a:[{value:33,element:127},{value:31,element:133},{value:28,element:141},{value:25,element:520},{value:23,element:112},{value:14,element:132},{value:13,element:130},{value:13,element:136},{value:8,element:304},{value:7,element:142},{value:7,element:145},{value:5,element:617},{value:4,element:140},{value:3,element:48},{value:3,element:148},{value:3,element:150}],h:[{value:33,element:81},{value:27,element:92},{value:24,element:90},{value:23,element:526},{value:21,element:595},{value:17,element:85},{value:10,element:86},{value:8,element:88},{value:5,element:89},{value:5,element:95},{value:4,element:83},{value:4,element:94},{value:3,element:87},{value:1,element:93},{value:-1,element:80}]}]",3,113,12,Brentford,0
2292927,false,90,2022-10-19T18:30:00Z,true,true,4,true,75028,0,West Ham,"[{identifier:goals_scored,a:[],h:[{value:1,element:297}]},{identifier:assists,a:[],h:[{value:1,element:292}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[{value:1,element:281}]},{identifier:penalties_missed,a:[{value:1,element:465}],h:[]},{identifier:yellow_cards,a:[],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:455}],h:[{value:3,element:281}]},{identifier:bonus,a:[],h:[{value:3,element:281},{value:2,element:285},{value:1,element:280}]},{identifier:bps,a:[{value:23,element:457},{value:21,element:455},{value:21,element:467},{value:17,element:471},{value:13,element:461},{value:13,element:469},{value:12,element:588},{value:6,element:465},{value:5,element:509},{value:4,element:468},{value:1,element:529}],h:[{value:42,element:281},{value:30,element:285},{value:29,element:280},{value:28,element:292},{value:23,element:286},{value:23,element:297},{value:17,element:275},{value:13,element:277},{value:9,element:279},{value:6,element:274},{value:6,element:296},{value:3,element:284},{value:3,element:291},{value:3,element:294},{value:2,element:282},{value:2,element:283}]}]",2,118,12,Liverpool,1
2292929,false,90,2022-10-19T18:30:00Z,true,true,4,true,75030,0,Everton,"[{identifier:goals_scored,a:[],h:[{value:1,element:369}]},{identifier:assists,a:[],h:[{value:1,element:374}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:191},{value:1,element:195},{value:1,element:199},{value:1,element:611}],h:[{value:1,element:366},{value:1,element:371}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:182}],h:[]},{identifier:bonus,a:[],h:[{value:3,element:357},{value:2,element:369},{value:1,element:377}]},{identifier:bps,a:[{value:15,element:178},{value:14,element:182},{value:12,element:475},{value:12,element:577},{value:9,element:611},{value:8,element:194},{value:8,element:199},{value:7,element:189},{value:7,element:195},{value:6,element:534},{value:3,element:570},{value:2,element:110},{value:2,element:186},{value:-8,element:191}],h:[{value:36,element:357},{value:26,element:369},{value:25,element:377},{value:24,element:358},{value:20,element:376},{value:19,element:366},{value:15,element:374},{value:11,element:370},{value:5,element:356},{value:3,element:354},{value:3,element:359},{value:3,element:365},{value:3,element:552},{value:2,element:371},{value:2,element:373}]}]",2,120,12,Newcastle,1
2292928,false,90,2022-10-19T19:15:00Z,true,true,4,true,75029,0,Spurs,"[{identifier:goals_scored,a:[],h:[{value:1,element:331},{value:1,element:333}]},{identifier:assists,a:[],h:[{value:1,element:340}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[{value:1,element:593}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:8,element:425}],h:[{value:2,element:327}]},{identifier:bonus,a:[],h:[{value:3,element:333},{value:2,element:331},{value:1,element:332}]},{identifier:bps,a:[{value:29,element:425},{value:18,element:432},{value:17,element:443},{value:14,element:430},{value:13,element:429},{value:13,element:433},{value:13,element:444},{value:10,element:448},{value:9,element:440},{value:6,element:428},{value:3,element:522},{value:2,element:431},{value:2,element:435},{value:2,element:441},{value:1,element:436}],h:[{value:42,element:333},{value:38,element:331},{value:32,element:332},{value:30,element:329},{value:26,element:342},{value:25,element:533},{value:24,element:327},{value:22,element:340},{value:15,element:593},{value:8,element:609},{value:3,element:338},{value:3,element:344},{value:2,element:519},{value:-2,element:335}]}]",3,119,12,Man Utd,2
2292925,false,90,2022-10-20T18:30:00Z,true,true,2,true,75026,0,Aston Villa,"[{identifier:goals_scored,a:[],h:[{value:1,element:210},{value:1,element:211}]},{identifier:assists,a:[],h:[{value:1,element:204}]},{identifier:own_goals,a:[{value:1,element:39}],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:39},{value:1,element:45}],h:[]},{identifier:red_cards,a:[{value:1,element:46}],h:[]},{identifier:saves,a:[{value:5,element:31}],h:[{value:6,element:2}]},{identifier:bonus,a:[],h:[{value:3,element:2},{value:2,element:201},{value:2,element:211}]},{identifier:bps,a:[{value:20,element:31},{value:14,element:37},{value:14,element:44},{value:9,element:538},{value:7,element:410},{value:5,element:30},{value:5,element:40},{value:5,element:47},{value:3,element:479},{value:2,element:39},{value:2,element:42},{value:1,element:54},{value:-1,element:43},{value:-2,element:46},{value:-4,element:45}],h:[{value:40,element:2},{value:28,element:201},{value:28,element:211},{value:23,element:217},{value:23,element:470},{value:21,element:210},{value:13,element:205},{value:13,element:346},{value:13,element:614},{value:12,element:204},{value:7,element:220},{value:3,element:200},{value:3,element:212},{value:3,element:231},{value:2,element:546},{value:2,element:618}]}]",2,116,12,Fulham,3
2292926,false,90,2022-10-20T19:15:00Z,true,true,3,true,75027,0,Leeds,"[{identifier:goals_scored,a:[],h:[{value:1,element:264}]},{identifier:assists,a:[],h:[{value:1,element:266},{value:1,element:549}]},{identifier:own_goals,a:[{value:1,element:230}],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:230}],h:[{value:1,element:259},{value:1,element:269}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[{value:2,element:254}]},{identifier:bonus,a:[],h:[{value:3,element:254},{value:3,element:257},{value:1,element:268},{value:1,element:612}]},{identifier:bps,a:[{value:16,element:228},{value:15,element:238},{value:15,element:244},{value:14,element:506},{value:13,element:246},{value:12,element:221},{value:11,element:227},{value:6,element:239},{value:5,element:223},{value:4,element:508},{value:3,element:245},{value:2,element:233},{value:1,element:240},{value:1,element:242},{value:-3,element:225},{value:-6,element:230}],h:[{value:26,element:254},{value:26,element:257},{value:23,element:268},{value:23,element:612},{value:22,element:266},{value:21,element:258},{value:19,element:264},{value:16,element:549},{value:8,element:259},{value:7,element:269},{value:3,element:252},{value:3,element:255},{value:3,element:260},{value:2,element:262},{value:2,element:271}]}]",2,117,12,Leicester,2
