code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
987604,FALSE,90,2018-08-18T11:30:00Z,TRUE,TRUE,2,TRUE,0,Newcastle,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': [{'value': 1, 'element': 88}]}}, {'penalties_missed': {'a': [{'value': 1, 'element': 458}], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 315}, {'value': 1, 'element': 317}], 'h': [{'value': 1, 'element': 33}, {'value': 1, 'element': 504}]}}, {'red_cards': {'a': [{'value': 1, 'element': 323}], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 6, 'element': 88}]}}, {'bonus': {'a': [{'value': 2, 'element': 312}], 'h': [{'value': 3, 'element': 88}, {'value': 2, 'element': 94}]}}, {'bps': {'a': [{'value': 29, 'element': 312}, {'value': 25, 'element': 311}, {'value': 23, 'element': 313}, {'value': 20, 'element': 309}, {'value': 18, 'element': 318}, {'value': 4, 'element': 321}, {'value': 4, 'element': 327}, {'value': 3, 'element': 317}, {'value': 2, 'element': 319}, {'value': 2, 'element': 326}, {'value': 1, 'element': 488}, {'value': -2, 'element': 315}, {'value': -7, 'element': 458}, {'value': -8, 'element': 323}], 'h': [{'value': 50, 'element': 88}, {'value': 29, 'element': 94}, {'value': 23, 'element': 91}, {'value': 22, 'element': 92}, {'value': 20, 'element': 98}, {'value': 17, 'element': 90}, {'value': 11, 'element': 33}, {'value': 11, 'element': 99}, {'value': 10, 'element': 106}, {'value': 4, 'element': 101}, {'value': 4, 'element': 504}, {'value': 2, 'element': 100}, {'value': 2, 'element': 110}, {'value': -3, 'element': 107}]}}]",2,13,2,Cardiff City,0
987607,FALSE,90,2018-08-18T14:00:00Z,TRUE,TRUE,3,TRUE,1,Southampton,"[{'goals_scored': {'a': [{'value': 1, 'element': 258}], 'h': [{'value': 1, 'element': 164}, {'value': 1, 'element': 393}]}}, {'assists': {'a': [{'value': 1, 'element': 344}], 'h': [{'value': 1, 'element': 164}, {'value': 1, 'element': 167}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 332}, {'value': 1, 'element': 333}, {'value': 1, 'element': 336}, {'value': 1, 'element': 339}, {'value': 1, 'element': 344}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 5, 'element': 328}], 'h': [{'value': 3, 'element': 154}]}}, {'bonus': {'a': [{'value': 1, 'element': 258}], 'h': [{'value': 3, 'element': 164}, {'value': 2, 'element': 393}]}}, {'bps': {'a': [{'value': 22, 'element': 258}, {'value': 20, 'element': 328}, {'value': 19, 'element': 338}, {'value': 13, 'element': 344}, {'value': 11, 'element': 330}, {'value': 10, 'element': 333}, {'value': 9, 'element': 332}, {'value': 7, 'element': 336}, {'value': 3, 'element': 339}, {'value': 3, 'element': 347}, {'value': 2, 'element': 349}], 'h': [{'value': 33, 'element': 164}, {'value': 29, 'element': 393}, {'value': 20, 'element': 172}, {'value': 18, 'element': 167}, {'value': 18, 'element': 168}, {'value': 16, 'element': 169}, {'value': 15, 'element': 154}, {'value': 14, 'element': 162}, {'value': 13, 'element': 160}, {'value': 12, 'element': 157}, {'value': 9, 'element': 156}, {'value': 4, 'element': 177}, {'value': 2, 'element': 175}, {'value': 2, 'element': 176}]}}]",2,16,2,Everton,2
987608,FALSE,90,2018-08-18T14:00:00Z,TRUE,TRUE,3,TRUE,0,Wolves,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 233}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 221}]}}, {'own_goals': {'a': [{'value': 1, 'element': 425}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 448}], 'h': [{'value': 1, 'element': 220}, {'value': 1, 'element': 222}]}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 234}]}}, {'saves': {'a': [{'value': 1, 'element': 454}], 'h': [{'value': 2, 'element': 213}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 221}, {'value': 2, 'element': 219}, {'value': 1, 'element': 233}]}}, {'bps': {'a': [{'value': 16, 'element': 423}, {'value': 16, 'element': 430}, {'value': 12, 'element': 483}, {'value': 11, 'element': 433}, {'value': 11, 'element': 475}, {'value': 11, 'element': 500}, {'value': 10, 'element': 454}, {'value': 9, 'element': 427}, {'value': 6, 'element': 437}, {'value': 4, 'element': 435}, {'value': 1, 'element': 432}, {'value': -2, 'element': 438}, {'value': -3, 'element': 425}, {'value': -3, 'element': 448}], 'h': [{'value': 37, 'element': 221}, {'value': 36, 'element': 219}, {'value': 32, 'element': 233}, {'value': 25, 'element': 213}, {'value': 25, 'element': 220}, {'value': 23, 'element': 222}, {'value': 20, 'element': 227}, {'value': 13, 'element': 527}, {'value': 8, 'element': 224}, {'value': 8, 'element': 225}, {'value': 4, 'element': 226}, {'value': 4, 'element': 236}, {'value': 3, 'element': 231}, {'value': -6, 'element': 234}]}}]",3,17,2,Leicester,2
987610,FALSE,90,2018-08-18T14:00:00Z,TRUE,TRUE,4,TRUE,1,Fulham,"[{'goals_scored': {'a': [{'value': 1, 'element': 480}], 'h': [{'value': 1, 'element': 357}, {'value': 1, 'element': 370}, {'value': 1, 'element': 372}]}}, {'assists': {'a': [{'value': 1, 'element': 184}], 'h': [{'value': 1, 'element': 363}, {'value': 1, 'element': 365}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 8, 'element': 474}], 'h': [{'value': 2, 'element': 351}]}}, {'bonus': {'a': [{'value': 2, 'element': 474}, {'value': 1, 'element': 455}], 'h': [{'value': 3, 'element': 357}, {'value': 1, 'element': 372}]}}, {'bps': {'a': [{'value': 27, 'element': 474}, {'value': 24, 'element': 455}, {'value': 23, 'element': 480}, {'value': 18, 'element': 510}, {'value': 16, 'element': 182}, {'value': 15, 'element': 9}, {'value': 15, 'element': 456}, {'value': 14, 'element': 511}, {'value': 14, 'element': 512}, {'value': 13, 'element': 184}, {'value': 12, 'element': 189}, {'value': 4, 'element': 478}, {'value': 3, 'element': 185}, {'value': 3, 'element': 460}], 'h': [{'value': 32, 'element': 357}, {'value': 24, 'element': 372}, {'value': 20, 'element': 356}, {'value': 20, 'element': 361}, {'value': 18, 'element': 365}, {'value': 17, 'element': 359}, {'value': 17, 'element': 370}, {'value': 16, 'element': 351}, {'value': 16, 'element': 353}, {'value': 16, 'element': 355}, {'value': 12, 'element': 363}, {'value': 5, 'element': 364}, {'value': 4, 'element': 362}, {'value': 3, 'element': 368}]}}]",2,19,2,Spurs,3
987611,FALSE,90,2018-08-18T14:00:00Z,TRUE,TRUE,3,TRUE,2,Bournemouth,"[{'goals_scored': {'a': [{'value': 1, 'element': 27}, {'value': 1, 'element': 43}], 'h': [{'value': 1, 'element': 417}]}}, {'assists': {'a': [{'value': 1, 'element': 27}, {'value': 1, 'element': 40}], 'h': [{'value': 1, 'element': 419}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 37}, {'value': 1, 'element': 45}], 'h': [{'value': 1, 'element': 403}, {'value': 1, 'element': 405}, {'value': 1, 'element': 411}, {'value': 1, 'element': 447}, {'value': 1, 'element': 453}, {'value': 1, 'element': 465}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 24}], 'h': [{'value': 3, 'element': 400}]}}, {'bonus': {'a': [{'value': 3, 'element': 27}, {'value': 1, 'element': 40}], 'h': [{'value': 2, 'element': 417}]}}, {'bps': {'a': [{'value': 42, 'element': 27}, {'value': 29, 'element': 40}, {'value': 27, 'element': 43}, {'value': 18, 'element': 29}, {'value': 16, 'element': 24}, {'value': 16, 'element': 35}, {'value': 13, 'element': 28}, {'value': 11, 'element': 42}, {'value': 5, 'element': 26}, {'value': 5, 'element': 31}, {'value': 4, 'element': 37}, {'value': 3, 'element': 39}, {'value': 3, 'element': 45}], 'h': [{'value': 35, 'element': 417}, {'value': 16, 'element': 400}, {'value': 15, 'element': 419}, {'value': 14, 'element': 447}, {'value': 12, 'element': 464}, {'value': 11, 'element': 405}, {'value': 10, 'element': 403}, {'value': 10, 'element': 410}, {'value': 10, 'element': 411}, {'value': 9, 'element': 465}, {'value': 4, 'element': 502}, {'value': 3, 'element': 489}, {'value': 3, 'element': 518}]}}]",2,20,2,West Ham,1
987605,FALSE,90,2018-08-18T16:30:00Z,TRUE,TRUE,4,TRUE,2,Arsenal,"[{'goals_scored': {'a': [{'value': 1, 'element': 15}, {'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 115}, {'value': 1, 'element': 125}, {'value': 1, 'element': 134}]}}, {'assists': {'a': [{'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 113}, {'value': 1, 'element': 115}, {'value': 1, 'element': 122}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 7}, {'value': 1, 'element': 17}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 8, 'element': 1}], 'h': [{'value': 4, 'element': 498}]}}, {'bonus': {'a': [{'value': 2, 'element': 18}], 'h': [{'value': 3, 'element': 115}, {'value': 1, 'element': 125}]}}, {'bps': {'a': [{'value': 43, 'element': 18}, {'value': 30, 'element': 15}, {'value': 26, 'element': 1}, {'value': 17, 'element': 451}, {'value': 16, 'element': 4}, {'value': 14, 'element': 5}, {'value': 13, 'element': 12}, {'value': 11, 'element': 7}, {'value': 4, 'element': 17}, {'value': 3, 'element': 13}, {'value': 3, 'element': 450}, {'value': 2, 'element': 14}, {'value': 2, 'element': 22}, {'value': -4, 'element': 23}], 'h': [{'value': 47, 'element': 115}, {'value': 31, 'element': 125}, {'value': 27, 'element': 113}, {'value': 27, 'element': 134}, {'value': 17, 'element': 498}, {'value': 16, 'element': 126}, {'value': 15, 'element': 122}, {'value': 14, 'element': 118}, {'value': 14, 'element': 459}, {'value': 13, 'element': 116}, {'value': 12, 'element': 124}, {'value': 8, 'element': 127}, {'value': 7, 'element': 499}, {'value': 2, 'element': 133}]}}]",4,14,2,Chelsea,3
987603,FALSE,90,2018-08-19T12:30:00Z,TRUE,TRUE,3,TRUE,3,Watford,"[{'goals_scored': {'a': [{'value': 1, 'element': 392}, {'value': 1, 'element': 395}, {'value': 1, 'element': 396}], 'h': [{'value': 1, 'element': 72}]}}, {'assists': {'a': [{'value': 1, 'element': 390}, {'value': 1, 'element': 396}], 'h': [{'value': 1, 'element': 76}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 381}, {'value': 1, 'element': 392}], 'h': [{'value': 1, 'element': 71}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 445}], 'h': [{'value': 3, 'element': 490}]}}, {'bonus': {'a': [{'value': 3, 'element': 396}, {'value': 2, 'element': 392}, {'value': 1, 'element': 390}], 'h': []}}, {'bps': {'a': [{'value': 39, 'element': 396}, {'value': 28, 'element': 392}, {'value': 26, 'element': 390}, {'value': 18, 'element': 395}, {'value': 14, 'element': 391}, {'value': 13, 'element': 376}, {'value': 13, 'element': 445}, {'value': 10, 'element': 381}, {'value': 10, 'element': 389}, {'value': 7, 'element': 378}, {'value': 6, 'element': 380}, {'value': 3, 'element': 383}, {'value': 1, 'element': 446}, {'value': 1, 'element': 524}], 'h': [{'value': 22, 'element': 72}, {'value': 21, 'element': 69}, {'value': 21, 'element': 76}, {'value': 14, 'element': 80}, {'value': 14, 'element': 490}, {'value': 13, 'element': 70}, {'value': 13, 'element': 82}, {'value': 11, 'element': 71}, {'value': 5, 'element': 78}, {'value': 4, 'element': 74}, {'value': 4, 'element': 83}, {'value': 3, 'element': 84}, {'value': 3, 'element': 87}]}}]",3,12,2,Burnley,1
987609,FALSE,90,2018-08-19T12:30:00Z,TRUE,TRUE,5,TRUE,1,Huddersfield,"[{'goals_scored': {'a': [{'value': 1, 'element': 522}], 'h': [{'value': 3, 'element': 280}, {'value': 1, 'element': 271}, {'value': 1, 'element': 281}]}}, {'assists': {'a': [{'value': 1, 'element': 211}], 'h': [{'value': 2, 'element': 267}, {'value': 1, 'element': 260}, {'value': 1, 'element': 275}, {'value': 1, 'element': 280}]}}, {'own_goals': {'a': [{'value': 1, 'element': 198}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 192}, {'value': 1, 'element': 202}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 9, 'element': 190}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 280}, {'value': 2, 'element': 271}, {'value': 1, 'element': 281}]}}, {'bps': {'a': [{'value': 23, 'element': 190}, {'value': 23, 'element': 522}, {'value': 18, 'element': 211}, {'value': 13, 'element': 194}, {'value': 10, 'element': 193}, {'value': 9, 'element': 197}, {'value': 7, 'element': 192}, {'value': 5, 'element': 202}, {'value': 5, 'element': 206}, {'value': 4, 'element': 207}, {'value': 3, 'element': 205}, {'value': 3, 'element': 210}, {'value': 2, 'element': 198}, {'value': 2, 'element': 471}], 'h': [{'value': 82, 'element': 280}, {'value': 42, 'element': 271}, {'value': 40, 'element': 281}, {'value': 37, 'element': 267}, {'value': 18, 'element': 260}, {'value': 18, 'element': 263}, {'value': 17, 'element': 262}, {'value': 17, 'element': 274}, {'value': 14, 'element': 268}, {'value': 14, 'element': 272}, {'value': 14, 'element': 276}, {'value': 11, 'element': 275}, {'value': 4, 'element': 277}, {'value': 1, 'element': 223}]}}]",2,18,2,Man City,6
987602,FALSE,90,2018-08-19T15:00:00Z,TRUE,TRUE,2,TRUE,2,Man Utd,"[{'goals_scored': {'a': [{'value': 1, 'element': 302}, {'value': 1, 'element': 306}], 'h': [{'value': 1, 'element': 49}, {'value': 1, 'element': 59}, {'value': 1, 'element': 62}]}}, {'assists': {'a': [{'value': 1, 'element': 286}, {'value': 1, 'element': 298}], 'h': [{'value': 1, 'element': 55}, {'value': 1, 'element': 58}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 301}], 'h': [{'value': 1, 'element': 62}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 1, 'element': 47}]}}, {'bonus': {'a': [{'value': 2, 'element': 306}, {'value': 1, 'element': 302}], 'h': [{'value': 3, 'element': 59}]}}, {'bps': {'a': [{'value': 27, 'element': 306}, {'value': 23, 'element': 302}, {'value': 20, 'element': 286}, {'value': 16, 'element': 292}, {'value': 13, 'element': 293}, {'value': 12, 'element': 298}, {'value': 10, 'element': 291}, {'value': 8, 'element': 282}, {'value': 8, 'element': 304}, {'value': 8, 'element': 481}, {'value': 3, 'element': 300}, {'value': 1, 'element': 297}, {'value': -4, 'element': 301}], 'h': [{'value': 29, 'element': 59}, {'value': 19, 'element': 49}, {'value': 19, 'element': 58}, {'value': 14, 'element': 55}, {'value': 14, 'element': 62}, {'value': 12, 'element': 56}, {'value': 11, 'element': 51}, {'value': 11, 'element': 60}, {'value': 10, 'element': 503}, {'value': 9, 'element': 47}, {'value': 9, 'element': 54}, {'value': 3, 'element': 57}, {'value': 3, 'element': 65}, {'value': 2, 'element': 48}]}}]",4,11,2,Brighton,3
987606,FALSE,90,2018-08-20T19:00:00Z,TRUE,TRUE,2,TRUE,2,Liverpool,"[{'goals_scored': {'a': [{'value': 1, 'element': 251}, {'value': 1, 'element': 254}], 'h': []}}, {'assists': {'a': [{'value': 2, 'element': 253}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 245}], 'h': [{'value': 1, 'element': 142}]}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 145}]}}, {'saves': {'a': [{'value': 2, 'element': 468}], 'h': [{'value': 4, 'element': 135}]}}, {'bonus': {'a': [{'value': 3, 'element': 254}, {'value': 2, 'element': 251}, {'value': 1, 'element': 247}], 'h': []}}, {'bps': {'a': [{'value': 41, 'element': 254}, {'value': 37, 'element': 251}, {'value': 35, 'element': 247}, {'value': 31, 'element': 246}, {'value': 29, 'element': 242}, {'value': 25, 'element': 245}, {'value': 24, 'element': 468}, {'value': 22, 'element': 253}, {'value': 16, 'element': 252}, {'value': 11, 'element': 257}, {'value': 9, 'element': 249}, {'value': 8, 'element': 256}, {'value': 3, 'element': 472}, {'value': 2, 'element': 250}], 'h': [{'value': 20, 'element': 138}, {'value': 18, 'element': 135}, {'value': 14, 'element': 147}, {'value': 13, 'element': 143}, {'value': 13, 'element': 150}, {'value': 12, 'element': 142}, {'value': 9, 'element': 149}, {'value': 8, 'element': 141}, {'value': 8, 'element': 151}, {'value': 3, 'element': 153}, {'value': 3, 'element': 441}, {'value': 2, 'element': 486}, {'value': -1, 'element': 145}]}}]",4,15,2,Crystal Palace,0
987621,FALSE,90,2018-08-25T11:30:00Z,TRUE,TRUE,3,TRUE,1,Man City,"[{'goals_scored': {'a': [{'value': 1, 'element': 268}], 'h': [{'value': 1, 'element': 423}]}}, {'assists': {'a': [{'value': 1, 'element': 274}], 'h': [{'value': 1, 'element': 475}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 263}, {'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 430}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 260}], 'h': [{'value': 5, 'element': 454}]}}, {'bonus': {'a': [{'value': 3, 'element': 274}, {'value': 2, 'element': 267}], 'h': [{'value': 1, 'element': 475}]}}, {'bps': {'a': [{'value': 28, 'element': 274}, {'value': 27, 'element': 267}, {'value': 25, 'element': 268}, {'value': 15, 'element': 271}, {'value': 11, 'element': 272}, {'value': 10, 'element': 263}, {'value': 10, 'element': 265}, {'value': 10, 'element': 276}, {'value': 9, 'element': 260}, {'value': 5, 'element': 270}, {'value': 4, 'element': 275}, {'value': 3, 'element': 223}, {'value': 3, 'element': 280}, {'value': 1, 'element': 281}], 'h': [{'value': 26, 'element': 475}, {'value': 24, 'element': 423}, {'value': 18, 'element': 454}, {'value': 14, 'element': 483}, {'value': 9, 'element': 427}, {'value': 9, 'element': 433}, {'value': 8, 'element': 432}, {'value': 8, 'element': 500}, {'value': 7, 'element': 425}, {'value': 6, 'element': 430}, {'value': 5, 'element': 431}, {'value': 3, 'element': 435}, {'value': 2, 'element': 437}]}}]",4,30,3,Wolves,1
987613,FALSE,90,2018-08-25T14:00:00Z,TRUE,TRUE,4,TRUE,1,West Ham,"[{'goals_scored': {'a': [{'value': 1, 'element': 417}], 'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 21}]}}, {'assists': {'a': [{'value': 1, 'element': 465}], 'h': [{'value': 1, 'element': 4}, {'value': 1, 'element': 15}, {'value': 1, 'element': 22}]}}, {'own_goals': {'a': [{'value': 1, 'element': 409}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 408}, {'value': 1, 'element': 409}, {'value': 1, 'element': 447}], 'h': [{'value': 1, 'element': 12}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 9, 'element': 400}], 'h': [{'value': 4, 'element': 1}]}}, {'bonus': {'a': [{'value': 1, 'element': 400}], 'h': [{'value': 3, 'element': 21}, {'value': 2, 'element': 5}]}}, {'bps': {'a': [{'value': 26, 'element': 400}, {'value': 25, 'element': 410}, {'value': 21, 'element': 465}, {'value': 19, 'element': 417}, {'value': 15, 'element': 518}, {'value': 13, 'element': 489}, {'value': 12, 'element': 408}, {'value': 12, 'element': 415}, {'value': 11, 'element': 464}, {'value': 10, 'element': 447}, {'value': 3, 'element': 502}, {'value': 2, 'element': 453}, {'value': -1, 'element': 409}], 'h': [{'value': 30, 'element': 21}, {'value': 27, 'element': 5}, {'value': 25, 'element': 4}, {'value': 20, 'element': 7}, {'value': 17, 'element': 1}, {'value': 17, 'element': 451}, {'value': 16, 'element': 15}, {'value': 15, 'element': 14}, {'value': 14, 'element': 450}, {'value': 13, 'element': 22}, {'value': 12, 'element': 23}, {'value': 11, 'element': 17}, {'value': 10, 'element': 12}, {'value': 2, 'element': 18}]}}]",3,21,3,Arsenal,3
987612,FALSE,90,2018-08-25T14:00:00Z,TRUE,TRUE,3,TRUE,2,Everton,"[{'goals_scored': {'a': [{'value': 1, 'element': 162}, {'value': 1, 'element': 164}], 'h': [{'value': 1, 'element': 31}, {'value': 1, 'element': 45}]}}, {'assists': {'a': [{'value': 1, 'element': 172}, {'value': 1, 'element': 177}], 'h': [{'value': 2, 'element': 43}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 168}, {'value': 1, 'element': 172}, {'value': 1, 'element': 177}], 'h': []}}, {'red_cards': {'a': [{'value': 1, 'element': 393}], 'h': [{'value': 1, 'element': 29}]}}, {'saves': {'a': [{'value': 3, 'element': 154}], 'h': [{'value': 1, 'element': 24}]}}, {'bonus': {'a': [{'value': 3, 'element': 162}], 'h': [{'value': 3, 'element': 45}, {'value': 1, 'element': 31}]}}, {'bps': {'a': [{'value': 28, 'element': 162}, {'value': 22, 'element': 164}, {'value': 19, 'element': 172}, {'value': 16, 'element': 154}, {'value': 14, 'element': 157}, {'value': 14, 'element': 160}, {'value': 13, 'element': 168}, {'value': 12, 'element': 169}, {'value': 10, 'element': 156}, {'value': 9, 'element': 177}, {'value': 3, 'element': 175}, {'value': 3, 'element': 507}, {'value': 3, 'element': 526}, {'value': -9, 'element': 393}], 'h': [{'value': 28, 'element': 45}, {'value': 23, 'element': 31}, {'value': 21, 'element': 40}, {'value': 13, 'element': 27}, {'value': 13, 'element': 35}, {'value': 9, 'element': 37}, {'value': 9, 'element': 42}, {'value': 7, 'element': 28}, {'value': 5, 'element': 39}, {'value': 4, 'element': 24}, {'value': 4, 'element': 29}, {'value': 4, 'element': 43}, {'value': 3, 'element': 38}, {'value': 2, 'element': 44}]}}]",2,22,3,Bournemouth,2
987615,FALSE,90,2018-08-25T14:00:00Z,TRUE,TRUE,2,TRUE,0,Cardiff City,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 33}], 'h': []}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 201}]}}, {'saves': {'a': [{'value': 1, 'element': 88}], 'h': [{'value': 3, 'element': 191}, {'value': 1, 'element': 190}]}}, {'bonus': {'a': [{'value': 2, 'element': 91}], 'h': [{'value': 3, 'element': 192}, {'value': 2, 'element': 191}]}}, {'bps': {'a': [{'value': 26, 'element': 91}, {'value': 23, 'element': 88}, {'value': 22, 'element': 92}, {'value': 22, 'element': 94}, {'value': 20, 'element': 90}, {'value': 18, 'element': 98}, {'value': 15, 'element': 101}, {'value': 8, 'element': 33}, {'value': 7, 'element': 504}, {'value': 6, 'element': 106}, {'value': 5, 'element': 100}, {'value': 5, 'element': 110}, {'value': 1, 'element': 105}], 'h': [{'value': 28, 'element': 192}, {'value': 26, 'element': 191}, {'value': 25, 'element': 198}, {'value': 23, 'element': 195}, {'value': 20, 'element': 197}, {'value': 12, 'element': 202}, {'value': 9, 'element': 199}, {'value': 5, 'element': 190}, {'value': 3, 'element': 210}, {'value': 3, 'element': 211}, {'value': 3, 'element': 514}, {'value': 2, 'element': 471}, {'value': 1, 'element': 200}, {'value': 1, 'element': 201}]}}]",2,24,3,Huddersfield,0
987619,FALSE,90,2018-08-25T14:00:00Z,TRUE,TRUE,2,TRUE,2,Leicester,"[{'goals_scored': {'a': [{'value': 1, 'element': 220}, {'value': 1, 'element': 225}], 'h': [{'value': 1, 'element': 330}]}}, {'assists': {'a': [{'value': 1, 'element': 224}, {'value': 1, 'element': 236}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 220}], 'h': [{'value': 1, 'element': 330}]}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 340}]}}, {'saves': {'a': [{'value': 4, 'element': 213}], 'h': [{'value': 3, 'element': 328}]}}, {'bonus': {'a': [{'value': 3, 'element': 220}, {'value': 2, 'element': 225}], 'h': [{'value': 1, 'element': 330}]}}, {'bps': {'a': [{'value': 35, 'element': 220}, {'value': 23, 'element': 225}, {'value': 17, 'element': 213}, {'value': 17, 'element': 215}, {'value': 17, 'element': 221}, {'value': 16, 'element': 226}, {'value': 15, 'element': 236}, {'value': 13, 'element': 224}, {'value': 10, 'element': 527}, {'value': 9, 'element': 233}, {'value': 6, 'element': 227}, {'value': 4, 'element': 219}, {'value': 3, 'element': 235}, {'value': 3, 'element': 492}], 'h': [{'value': 19, 'element': 330}, {'value': 14, 'element': 328}, {'value': 12, 'element': 336}, {'value': 12, 'element': 343}, {'value': 10, 'element': 332}, {'value': 10, 'element': 344}, {'value': 10, 'element': 463}, {'value': 9, 'element': 346}, {'value': 7, 'element': 347}, {'value': 4, 'element': 258}, {'value': 4, 'element': 340}, {'value': 3, 'element': 339}, {'value': 3, 'element': 345}, {'value': 3, 'element': 348}]}}]",3,28,3,Southampton,1
