name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Saman Ghoddos,MID,Brentford,0.2,0,0,4,0,14.3,85,222,0,0,2.1,6.2,2022-01-22T15:00:00Z,7,0,0,0,0,23,0,3697,2,1,0.0,1,-47,46,93,53,True,0,Wolves,Ghoddos
Illan Meslier,GK,Leeds,2.5,0,0,15,0,0.0,199,226,1,0,1.6,15.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,2,199939,1,0,0.0,2,1540,5805,4265,48,True,0,Newcastle,Meslier
Francisco Casilla Cortés,GK,Leeds,0.0,0,0,0,0,0.0,183,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,420,1,0,0.0,0,0,0,0,45,True,0,Newcastle,Casilla
Dilan Markanday,MID,Spurs,0.0,0,0,0,0,0.0,597,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1486,0,2,0.0,0,-33,12,45,45,False,0,Chelsea,Markanday
Gabriel Magalhães,DEF,Arsenal,7.0,0,0,23,1,4.0,23,221,0,0,4.7,20.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,505180,0,0,23.0,6,927,25978,25051,53,True,0,Burnley,Gabriel
Tanguy Ndombele,MID,Spurs,-0.5,0,0,0,0,0.0,375,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,24060,0,2,0.0,0,-445,256,701,57,False,0,Chelsea,Ndombele
Francisco Sierralta,DEF,Watford,0.0,0,0,0,0,0.0,396,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,4433,3,0,0.0,0,-271,44,315,43,True,0,Norwich,Sierralta
Francisco Sierralta,DEF,Watford,0.0,0,0,0,0,0.0,396,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,4433,0,0,0.0,0,-271,44,315,43,False,0,Burnley,Sierralta
Jordan Henderson,MID,Liverpool,3.5,0,0,10,0,27.3,222,224,1,0,6.0,8.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,187471,3,1,24.0,2,-7089,5994,13083,51,False,0,Crystal Palace,Henderson
Romeo Lavia,MID,Man City,1.0,0,0,0,0,0.0,605,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,903,1,1,0.0,0,-23,16589,16612,44,False,0,Southampton,Lavia
Ibrahima Diallo,MID,Southampton,3.3,0,0,3,0,0.7,349,229,0,0,1.3,5.4,2022-01-22T17:30:00Z,8,0,0,0,0,23,0,14049,1,1,7.0,1,-147,641,788,45,True,0,Man City,Diallo
Calum Chambers,DEF,Arsenal,0.0,0,0,0,0,0.0,10,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,14761,0,0,0.0,0,-210,33,243,42,True,0,Burnley,Chambers
Dwight McNeil,MID,Burnley,5.0,0,0,8,1,24.6,118,221,0,0,5.9,12.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,18061,0,0,22.0,3,1782,2740,958,57,False,0,Arsenal,McNeil
Dwight McNeil,MID,Burnley,5.0,0,0,14,1,15.4,118,164,0,0,2.9,12.6,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,18061,0,0,1.0,3,1782,2740,958,57,True,0,Watford,McNeil
Jonathan Castro Otto,DEF,Wolves,0.0,0,0,0,0,0.0,433,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,551,2,1,0.0,0,-3,16,19,45,False,0,Brentford,Jonny
Patrik Gunnarsson,GK,Brentford,0.0,0,0,0,0,0.0,94,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,139095,2,1,0.0,0,-507,6351,6858,39,True,0,Wolves,Gunnarsson
Matthew Longstaff,MID,Newcastle,0.0,0,0,0,0,0.0,312,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,3300,1,0,0.0,0,-38,0,38,45,False,0,Leeds,M.Longstaff
Saúl Ñíguez,MID,Chelsea,0.8,0,0,3,0,0.3,592,223,0,0,0.1,0.2,2022-01-23T16:30:00Z,1,0,0,0,0,23,0,9466,0,2,0.0,1,-125,48,173,49,True,0,Spurs,Saúl
James Tomkins,DEF,Crystal Palace,0.0,0,0,0,0,0.0,147,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,13051,3,1,0.0,0,-2442,12,2454,43,True,0,Liverpool,Tomkins
Timo Werner,FWD,Chelsea,1.2,0,0,0,0,0.0,134,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,127656,0,2,0.0,0,-1311,2747,4058,86,True,0,Spurs,Werner
David Raya Martin,GK,Brentford,0.0,0,0,0,0,0.0,80,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,278340,2,1,0.0,0,-8855,261,9116,43,True,0,Wolves,Raya
Nick Pope,GK,Burnley,18.0,0,3,31,1,0.0,112,221,0,0,3.5,35.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,5,203078,0,0,0.0,10,1767,5142,3375,54,False,0,Arsenal,Pope
Nick Pope,GK,Burnley,18.0,0,2,31,1,0.0,112,164,0,0,3.9,38.8,2022-02-05T18:00:00Z,90,0,0,0,0,23,5,203078,0,0,0.0,9,1767,5142,3375,54,True,0,Watford,Pope
Ezri Konsa Ngoyo,DEF,Aston Villa,2.6,0,0,20,1,0.0,45,225,0,0,1.2,12.4,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,123123,1,0,0.0,6,-18612,632,19244,49,False,0,Everton,Konsa
Kristoffer Klaesson,GK,Leeds,0.5,0,0,0,0,0.0,490,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,10841,1,0,0.0,0,-18,122,140,44,True,0,Newcastle,Klaesson
Gabriel Teodoro Martinelli Silva,MID,Arsenal,4.0,0,0,9,1,33.1,26,221,0,0,7.5,7.4,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,593876,0,0,34.0,3,10221,61723,51502,54,True,0,Burnley,Martinelli
Christian Marques,DEF,Wolves,0.0,0,0,0,0,0.0,549,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,15397,2,1,0.0,0,-150,0,150,40,False,0,Brentford,Marques
Heung-Min Son,MID,Spurs,0.0,0,0,0,0,0.0,359,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1188331,0,2,0.0,0,-525222,2452,527674,106,False,0,Chelsea,Son
Jack Jenkins,MID,Leeds,0.5,0,0,0,0,0.0,631,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,322,1,0,0.0,0,4,81,77,45,True,0,Newcastle,Jenkins
Lewis Dobbin,FWD,Everton,0.0,0,0,0,0,0.0,607,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,28864,1,0,0.0,0,-701,1324,2025,45,True,0,Aston Villa,Dobbin
Jack Cork,MID,Burnley,-1.0,0,0,0,0,0.0,101,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,11810,0,0,0.0,0,-40,376,416,44,False,0,Arsenal,Cork
Jack Cork,MID,Burnley,-1.0,0,0,0,0,0.0,101,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,11810,0,0,0.0,0,-40,376,416,44,True,0,Watford,Cork
Domingos Quina,MID,Watford,0.0,0,0,0,0,0.0,397,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,2360,3,0,0.0,0,-32,0,32,45,True,0,Norwich,Quina
Domingos Quina,MID,Watford,0.0,0,0,0,0,0.0,397,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,2360,0,0,0.0,0,-32,0,32,45,False,0,Burnley,Quina
Aaron Ramsey,MID,Aston Villa,0.0,0,0,0,0,0.0,496,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,17903,1,0,0.0,0,-1755,0,1755,44,False,0,Everton,Ramsey
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,523,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,4204,2,1,0.0,0,-34,0,34,50,False,0,Brentford,Cutrone
Jacob Ramsey,MID,Aston Villa,7.5,0,0,12,1,2.8,51,225,0,0,2.2,18.8,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,222102,1,0,0.0,3,57810,70348,12538,46,False,0,Everton,Ramsey
Leo Fuhr Hjelde,DEF,Leeds,1.0,0,0,0,0,0.0,608,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,3177,1,0,0.0,0,422,553,131,40,True,0,Newcastle,Hjelde
Nathan Aké,DEF,Man City,1.0,0,0,0,0,0.0,258,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,36129,1,1,0.0,0,-1497,198,1695,47,False,0,Southampton,Aké
Jonjoe Kenny,DEF,Everton,1.0,0,0,9,0,11.9,502,225,1,0,1.9,6.8,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,8242,1,0,0.0,2,-252,115,367,44,True,0,Aston Villa,Kenny
Dennis Praet,MID,Leicester,0.0,0,0,0,0,0.0,206,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,1570,1,1,0.0,0,-6,0,6,49,True,0,Brighton,Praet
Joseph Willock,MID,Newcastle,1.0,0,0,4,1,22.3,19,226,0,0,7.0,12.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,39954,1,0,35.0,3,-564,331,895,57,False,0,Leeds,Willock
Angelo Ogbonna,DEF,West Ham,0.0,0,0,0,0,0.0,409,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,25000,0,1,0.0,0,-401,46,447,49,False,0,Man Utd,Ogbonna
Pablo Hernández Domínguez,MID,Leeds,0.0,0,0,0,0,0.0,182,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,163,1,0,0.0,0,-2,0,2,55,True,0,Newcastle,Hernández
Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0.0,531,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,679,0,0,0.0,0,-2,0,2,50,True,0,Burnley,Nelson
Rob Holding,DEF,Arsenal,7.0,0,0,20,1,2.1,14,221,0,0,1.9,13.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,49821,0,0,4.0,6,2403,19792,17389,41,True,0,Burnley,Holding
Harry Kane,FWD,Spurs,6.0,0,0,5,0,25.5,357,223,2,0,5.4,11.6,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,1188299,0,2,17.0,2,23492,105346,81854,123,False,0,Chelsea,Kane
Troy Deeney,FWD,Watford,0.0,0,0,0,0,0.0,380,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,30111,3,0,0.0,0,-179,0,179,54,True,0,Norwich,Deeney
Troy Deeney,FWD,Watford,0.0,0,0,0,0,0.0,380,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,30111,0,0,0.0,0,-179,0,179,54,False,0,Burnley,Deeney
Seamus Coleman,DEF,Everton,0.0,0,0,0,0,0.0,165,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,41707,1,0,0.0,0,-3369,768,4137,49,True,0,Aston Villa,Coleman
Harvey Barnes,MID,Leicester,5.0,1,0,17,1,14.6,215,227,0,0,4.3,5.2,2022-01-23T14:00:00Z,63,0,0,0,0,23,0,190429,1,1,23.0,6,-1426,2327,3753,65,True,0,Brighton,Barnes
Sergio Reguilón,DEF,Spurs,0.0,0,0,0,0,0.0,370,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1567426,0,2,0.0,0,-65101,31724,96825,54,False,0,Chelsea,Reguilón
Timothy Castagne,DEF,Leicester,0.0,0,0,0,0,0.0,209,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,57144,1,1,0.0,0,-13646,76,13722,53,True,0,Brighton,Castagne
Joachim Andersen,DEF,Crystal Palace,-0.5,0,0,20,0,13.2,488,224,3,0,4.0,26.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,32873,3,1,1.0,1,-858,411,1269,45,True,0,Liverpool,Andersen
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,117,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,414,0,0,0.0,0,-4,0,4,45,False,0,Arsenal,Peacock-Farrell
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,117,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,414,0,0,0.0,0,-4,0,4,45,True,0,Watford,Peacock-Farrell
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,509,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,60064,0,1,0.0,0,1100,2514,1414,39,True,0,West Ham,Heaton
Pierluigi Gollini,GK,Spurs,-0.5,0,0,0,0,0.0,486,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,16429,0,2,0.0,0,-138,67,205,43,False,0,Chelsea,Gollini
Josh Brownhill,MID,Burnley,1.0,0,0,0,1,1.0,115,221,0,0,1.4,13.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,215124,0,0,0.0,2,-5204,117363,122567,43,False,1,Arsenal,Brownhill
Josh Brownhill,MID,Burnley,1.0,0,0,0,0,0.0,115,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,215124,0,0,0.0,0,-5204,117363,122567,43,True,0,Watford,Brownhill
João Pedro Junqueira de Jesus,FWD,Watford,8.0,0,0,12,0,22.6,404,230,3,0,7.7,12.4,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,56954,3,0,42.0,2,28140,31839,3699,54,True,0,Norwich,João Pedro
João Pedro Junqueira de Jesus,FWD,Watford,8.0,0,0,6,1,13.5,404,164,0,0,9.7,12.0,2022-02-05T18:00:00Z,82,0,0,0,0,23,0,56954,0,0,71.0,2,28140,31839,3699,54,False,0,Burnley,João Pedro
Thierry Small,DEF,Southampton,-1.0,0,0,0,0,0.0,667,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,3173,1,1,0.0,0,2849,109938,107089,40,True,0,Man City,Small
Ian Carlo Poveda-Ocampo,MID,Leeds,0.0,0,0,0,0,0.0,195,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1774,1,0,0.0,0,-16,0,16,45,True,0,Newcastle,Poveda
Nohan Kenneh,MID,Leeds,0.5,0,0,0,0,0.0,600,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1292,1,0,0.0,0,-16,104,120,44,True,0,Newcastle,Kenneh
Frederico Rodrigues de Paula Santos,MID,Man Utd,4.3,0,0,16,1,14.0,274,228,0,0,4.6,14.6,2022-01-22T15:00:00Z,81,0,0,0,0,23,0,125692,0,1,17.0,3,-3982,6526,10508,49,True,0,West Ham,Fred
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,446,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1704,2,1,0.0,0,-11,21,32,44,False,0,Brentford,Mosquera
Tyrick Mitchell,DEF,Crystal Palace,0.5,0,0,9,0,0.8,162,224,3,0,0.9,8.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,104789,3,1,0.0,1,-3491,3599,7090,45,True,0,Liverpool,Mitchell
Wayne Hennessey,GK,Burnley,-1.0,0,0,0,0,0.0,480,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,16831,0,0,0.0,0,121,443,322,45,False,0,Arsenal,Hennessey
Wayne Hennessey,GK,Burnley,-1.0,0,0,0,0,0.0,480,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,16831,0,0,0.0,0,121,443,322,45,True,0,Watford,Hennessey
Andreas Christensen,DEF,Chelsea,0.0,0,0,0,0,0.0,133,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,132276,0,2,0.0,0,-6327,112,6439,46,True,0,Spurs,Christensen
Jack Harrison,MID,Leeds,11.5,0,0,15,0,30.9,267,226,1,0,7.9,18.2,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,175640,1,0,30.0,2,93262,100299,7037,55,True,0,Newcastle,Harrison
David de Gea,GK,Man Utd,4.7,0,0,23,1,0.0,270,228,0,0,1.1,11.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,2,1171314,0,1,0.0,6,-454,39751,40205,52,True,0,West Ham,de Gea
Victor Lindelöf,DEF,Man Utd,0.0,0,0,0,0,0.0,284,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,48034,0,1,0.0,0,-1479,1334,2813,48,True,0,West Ham,Lindelöf
Jeremy Sarmiento,MID,Brighton,0.0,0,0,0,0,0.0,612,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,465,1,1,0.0,0,-16,12,28,45,False,0,Leicester,Sarmiento
Samir Caetano de Souza Santos,DEF,Watford,5.4,0,0,10,0,0.5,677,230,3,0,3.9,21.6,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,1930,3,0,17.0,1,1273,1520,247,45,True,0,Norwich,Samir
Samir Caetano de Souza Santos,DEF,Watford,5.4,0,0,27,1,0.3,677,164,0,0,2.3,18.6,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,1930,0,0,4.0,6,1273,1520,247,45,False,0,Burnley,Samir
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,340,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,43109,1,1,0.0,0,-510,372,882,47,True,0,Brighton,Vestergaard
Lewis Hall,MID,Chelsea,0.5,0,0,0,0,0.0,671,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,107,0,2,0.0,0,1,32,31,45,True,0,Spurs,Hall
Ayoze Pérez,MID,Leicester,0.5,0,0,3,0,0.0,211,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,1,0,0,0,0,23,0,9991,1,1,0.0,1,-133,175,308,57,True,0,Brighton,Pérez
Neal Maupay,FWD,Brighton,3.7,1,0,18,0,38.1,63,227,1,0,8.6,24.6,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,604816,1,1,23.0,5,-29721,30192,59913,65,False,0,Leicester,Maupay
Danny Welbeck,FWD,Brighton,3.3,0,2,24,0,1.3,447,227,0,1,7.6,36.2,2022-01-23T14:00:00Z,28,0,0,0,0,23,0,20006,1,1,38.0,7,-482,1636,2118,59,False,0,Leicester,Welbeck
Tomas Soucek,MID,West Ham,0.3,0,0,9,0,12.2,422,228,1,0,3.2,9.2,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,342432,0,1,11.0,2,-36597,243,36840,57,False,0,Man Utd,Soucek
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,72,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,8214,1,1,0.0,0,-623,0,623,53,False,0,Leicester,Connolly
Javier Manquillo,DEF,Newcastle,1.5,1,0,15,0,0.3,302,226,0,0,1.0,9.2,2022-01-22T15:00:00Z,27,0,0,0,0,23,0,502663,1,0,0.0,4,-6210,7582,13792,39,False,0,Leeds,Manquillo
Paris Maghoma,MID,Brentford,0.0,0,0,0,0,0.0,614,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,726,2,1,0.0,0,-3,47,50,45,True,0,Wolves,Maghoma
Romain Perraud,DEF,Southampton,0.7,0,0,8,0,1.0,460,229,1,0,0.8,5.2,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,8261,1,1,2.0,2,-171,97,268,48,True,0,Man City,Perraud
Bruno André Cavaco Jordão,MID,Wolves,0.0,0,0,0,0,0.0,661,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,575,2,1,0.0,0,-10,42,52,45,False,0,Brentford,Jordão
Will Hughes,MID,Crystal Palace,0.0,0,0,5,0,0.4,386,224,2,0,0.3,2.8,2022-01-23T14:00:00Z,76,0,0,0,0,23,0,7858,3,1,0.0,1,-673,330,1003,47,True,1,Liverpool,Hughes
Ben Davies,DEF,Spurs,0.5,0,0,6,0,0.8,364,223,2,0,1.2,11.4,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,174136,0,2,0.0,1,-10907,2509,13416,45,False,0,Chelsea,Davies
Nicolas Pépé,MID,Arsenal,0.0,0,0,0,0,0.0,17,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,66544,0,0,0.0,0,-607,16572,17179,69,True,0,Burnley,Pépé
Martin Kelly,DEF,Crystal Palace,-1.0,0,0,0,0,0.0,151,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,79527,3,1,0.0,0,-1201,435,1636,39,True,0,Liverpool,Kelly
Andreas Söndergaard,GK,Wolves,0.0,0,0,0,0,0.0,444,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,104261,2,1,0.0,0,5189,8045,2856,39,False,0,Brentford,Söndergaard
Will Norris,GK,Burnley,-1.0,0,0,0,0,0.0,114,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,9766,0,0,0.0,0,-66,66,132,44,False,0,Arsenal,Norris
Will Norris,GK,Burnley,-1.0,0,0,0,0,0.0,114,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,9766,0,0,0.0,0,-66,66,132,44,True,0,Watford,Norris
Granit Xhaka,MID,Arsenal,0.0,0,0,0,0,0.0,7,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,27115,0,0,0.0,0,-1228,38,1266,48,True,0,Burnley,Xhaka
Edo Kayembe,MID,Watford,5.4,0,0,21,0,29.3,679,230,3,0,4.6,16.2,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,3188,3,0,0.0,2,2842,3041,199,50,True,0,Norwich,Kayembe
Edo Kayembe,MID,Watford,5.4,0,0,13,1,1.3,679,164,0,0,1.0,9.0,2022-02-05T18:00:00Z,69,0,0,0,0,23,0,3188,0,0,0.0,3,2842,3041,199,50,False,0,Burnley,Kayembe
Jan Zamburek,MID,Brentford,0.0,0,0,0,0,0.0,93,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,57284,2,1,0.0,0,-2123,0,2123,44,True,0,Wolves,Zamburek
Andi Zeqiri,FWD,Brighton,0.0,0,0,0,0,0.0,535,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,23722,1,1,0.0,0,-383,0,383,45,False,0,Leicester,Zeqiri
Fabio Silva,FWD,Wolves,1.5,0,0,1,0,1.1,445,222,1,0,0.5,0.0,2022-01-22T15:00:00Z,74,0,0,0,0,23,0,31300,2,1,5.0,2,360,949,589,56,False,0,Brentford,Fabio Silva
Michail Antonio,FWD,West Ham,2.7,0,0,7,0,2.0,413,228,1,0,2.8,5.2,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,3736105,0,1,21.0,2,-78104,113685,191789,79,False,0,Man Utd,Antonio
Bernardo Fernandes Da Silva Junior,DEF,Brighton,0.0,0,0,0,0,0.0,68,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,503,1,1,0.0,0,-4,0,4,40,False,0,Leicester,Bernardo
Yves Bissouma,MID,Brighton,0.0,0,0,0,0,0.0,70,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,493746,1,1,0.0,0,-33121,286,33407,44,False,0,Leicester,Bissouma
Luke Ayling,DEF,Leeds,3.5,0,0,15,0,12.5,185,226,1,0,4.9,30.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,261578,1,0,6.0,2,8478,12574,4096,43,True,0,Newcastle,Ayling
Mads Roerslev Rasmussen,DEF,Brentford,0.8,0,0,2,0,1.1,89,222,1,0,0.2,0.4,2022-01-22T15:00:00Z,32,0,0,0,0,23,0,11042,2,1,0.0,1,523,1515,992,43,True,0,Wolves,Roerslev
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,1.0,0,0,0,0,0.0,656,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,420,3,1,0.0,0,-7,36,43,40,False,0,Crystal Palace,Pitaluga
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,201,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,15639,1,1,0.0,0,-560,47,607,54,True,0,Brighton,Evans
Ajibola Alese,DEF,West Ham,0.0,0,0,0,0,0.0,644,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1512,0,1,0.0,0,61,149,88,40,False,0,Man Utd,Alese
Anthony Elanga,MID,Man Utd,4.0,0,0,7,1,17.6,512,228,0,0,5.4,8.0,2022-01-22T15:00:00Z,61,0,0,0,0,23,0,12321,0,1,28.0,3,9807,10819,1012,48,True,0,West Ham,Elanga
Joe Rodon,DEF,Spurs,-0.5,0,0,0,0,0.0,374,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,5646,0,2,0.0,0,-54,30,84,43,False,0,Chelsea,Rodon
Ferran Torres,MID,Man City,0.0,0,0,0,0,0.0,268,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,180695,1,1,0.0,0,-1483,0,1483,67,False,0,Southampton,Torres
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0.0,662,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,102,2,1,0.0,0,16,29,13,45,True,0,Wolves,Peart-Harris
Harvey Vale,MID,Chelsea,0.5,0,0,0,0,0.0,672,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,105,0,2,0.0,0,-8,33,41,45,True,0,Spurs,Vale
Finley Stevens,DEF,Brentford,0.2,0,0,0,0,0.0,569,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,22347,2,1,0.0,0,263,859,596,39,True,0,Wolves,Stevens
Wesley Moraes,FWD,Aston Villa,0.0,0,0,0,0,0.0,47,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,9093,1,0,0.0,0,-35,0,35,54,False,0,Everton,Wesley
Jordan Pickford,GK,Everton,1.5,0,0,13,0,10.0,170,225,1,0,2.8,18.0,2022-01-22T12:30:00Z,90,0,0,0,0,23,2,416579,1,0,0.0,2,-15774,3057,18831,49,True,0,Aston Villa,Pickford
Erik Pieters,DEF,Burnley,11.0,0,0,23,1,0.8,100,221,0,0,3.0,28.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,7729,0,0,1.0,6,-132,79,211,42,False,0,Arsenal,Pieters
