transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,threat,position,ict_index,penalties_saved,team_h_score
-844,Chelsea,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,35,0,0.0,53,13198,251,0,0,False,0,0,0,Newcastle,83,879,9,Matt Ritchie,0.0,DEF,0.0,0,1
2184,Brighton,2,0,0,1,10,2019-10-19T14:00:00Z,0,1,63.8,0,0,3353,0,44.7,44,32027,309,1,41,True,90,0,0,Aston Villa,81,1169,9,Matt Targett,20.0,DEF,12.9,0,2
-4033,Bournemouth,0,0,1,0,6,2019-10-19T14:00:00Z,0,0,5.6,0,0,799,0,12.5,44,89236,274,0,18,False,90,0,0,Norwich,82,4832,9,Max Aarons,4.0,DEF,2.2,0,0
-1087,Southampton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,5405,0,0.0,40,164446,408,0,0,True,0,0,0,Wolves,90,6492,9,Max Kilman,0.0,DEF,0.0,0,1
-270,Man City,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,61,0,0.0,52,6882,136,0,0,True,0,0,0,Crystal Palace,84,331,9,Max Meyer,0.0,MID,0.0,0,0
-843,Wolves,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,13.2,0,0,545,0,0.1,44,25371,310,0,13,False,90,0,0,Southampton,90,1388,9,Maya Yoshida,2.0,DEF,1.5,0,1
-1527,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,1279,0,0.0,72,44711,15,0,0,False,0,0,0,Arsenal,88,2806,9,Mesut Özil,0.0,MID,0.0,0,1
-7723,West Ham,1,0,1,0,7,2019-10-19T11:30:00Z,0,0,18.2,0,0,2760,0,0.3,55,197516,143,0,28,True,90,0,0,Everton,85,10483,9,Michael Keane,21.0,DEF,4.0,0,2
47649,Bournemouth,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,56611,0,0.0,40,438837,281,0,0,False,0,0,0,Norwich,82,8962,9,Michael McGovern,0.0,GK,0.0,0,0
-364,Wolves,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,381,0,0.0,49,12874,314,0,0,False,0,0,0,Southampton,90,745,9,Michael Obafemi,0.0,FWD,0.0,0,1
-65,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,28,0,0.0,44,2839,521,0,0,True,0,0,0,Sheffield Utd,88,93,9,Michael Verrips,0.0,GK,0.0,0,1
-1397,Everton,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,48,0,0.0,69,50140,389,0,0,False,0,0,0,West Ham,85,1445,9,Michail Antonio,0.0,MID,0.0,0,2
1272,Watford,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,1490,0,0.0,45,1528,555,0,0,True,0,0,0,Spurs,89,218,9,Michel Vorm,0.0,GK,0.0,0,1
859,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,1915,0,0.0,66,29376,461,0,0,True,0,0,0,Chelsea,83,1056,9,Michy Batshuayi,0.0,FWD,0.0,0,1
-1521,Chelsea,0,0,1,0,3,2019-10-19T14:00:00Z,0,0,5.8,0,0,580,0,3.3,58,30409,266,0,6,False,69,0,0,Newcastle,83,2101,9,Miguel Almirón,8.0,MID,1.7,0,1
7189,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,14920,0,0.0,43,56678,20,0,0,False,0,0,0,Arsenal,88,7731,9,Mohamed Elneny,0.0,MID,0.0,0,1
-63,Wolves,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,7,0,0.0,53,1998,322,0,0,False,0,0,0,Southampton,90,70,9,Mohamed Elyounoussi,0.0,MID,0.0,0,1
-601424,Man Utd,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,13726,0,0.0,124,2186184,191,0,0,False,0,0,0,Liverpool,87,615150,9,Mohamed Salah,0.0,MID,0.0,0,1
-7069,West Ham,0,0,0,0,1,2019-10-19T11:30:00Z,0,0,2.2,0,0,1322,0,0.0,66,121646,496,0,4,True,4,0,0,Everton,85,8391,9,Moise Kean,0.0,FWD,0.2,0,2
-434,Southampton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,65,0,0.0,48,5043,416,0,0,True,0,0,0,Wolves,90,499,9,Morgan Gibbs-White,0.0,MID,0.0,0,1
-1582,West Ham,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,1085,0,0.0,45,57480,158,0,0,True,0,0,0,Everton,85,2667,9,Morgan Schneiderlin,0.0,MID,0.0,0,2
-686,Bournemouth,0,0,1,0,3,2019-10-19T14:00:00Z,0,0,12.4,0,0,722,0,25.8,45,17482,288,0,13,False,89,0,0,Norwich,82,1408,9,Moritz Leitner,3.0,MID,4.1,0,0
-1272,Wolves,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,117,0,0.0,52,6713,438,0,0,False,0,0,0,Southampton,90,1389,9,Moussa Djenepo,0.0,MID,0.0,0,1
-9361,Watford,0,0,0,1,1,2019-10-19T14:00:00Z,0,1,7.8,0,0,2258,0,18.0,50,137742,349,0,14,True,90,0,1,Spurs,89,11619,9,Moussa Sissoko,1.0,MID,2.7,0,1
-400,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,225,0,0.0,45,11462,522,0,0,True,0,0,0,Sheffield Utd,88,625,9,Muhamed Bešić,0.0,MID,0.0,0,1
7178,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,33399,0,0.0,50,345112,119,0,0,True,0,0,0,Chelsea,83,26221,9,N'Golo Kanté,0.0,MID,0.0,0,1
-85,Man Utd,0,0,0,0,1,2019-10-20T15:30:00Z,0,1,1.6,0,0,315,0,2.5,58,12469,196,0,4,False,8,0,0,Liverpool,87,400,9,Naby Keita,0.0,MID,0.4,0,1
-1266,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,22,0,0.0,50,22104,6,0,0,False,0,0,0,Arsenal,88,1288,9,Nacho Monreal,0.0,DEF,0.0,0,1
-1270,Burnley,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,2251,0,0.0,44,54960,179,0,0,True,0,0,0,Leicester,86,3521,9,Nampalys Mendy,0.0,MID,0.0,0,2
-10,Spurs,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,20.0,0,0,690,0,0.6,44,14059,374,0,12,False,90,0,0,Watford,89,700,9,Nathaniel Chalobah,0.0,MID,2.1,0,1
8139,Norwich,2,0,1,0,8,2019-10-19T14:00:00Z,0,0,8.6,0,0,31610,0,0.3,49,838446,59,0,26,True,90,0,0,Bournemouth,82,23471,9,Nathan Aké,6.0,DEF,1.5,0,0
-1036,Wolves,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,4.6,0,0,1683,0,5.0,63,50468,320,0,11,False,90,0,0,Southampton,90,2719,9,Nathan Redmond,28.0,MID,3.8,0,1
10458,Aston Villa,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,5.2,0,0,14514,0,26.9,60,48147,502,0,4,False,80,0,0,Brighton,81,4056,9,Neal Maupay,59.0,FWD,9.1,0,2
-1028,Brighton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,781,0,0.0,45,22904,24,0,0,True,0,0,0,Aston Villa,81,1809,9,Neil Taylor,0.0,DEF,0.0,0,2
-1148,Liverpool,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,572,0,0.0,48,28731,247,0,0,True,0,0,0,Man Utd,87,1720,9,Nemanja Matic,0.0,MID,0.0,0,1
22182,Leicester,0,0,0,2,1,2019-10-19T14:00:00Z,0,1,6.0,1,0,49779,0,0.0,47,1049042,93,0,8,False,90,0,0,Burnley,86,27597,9,Nick Pope,0.0,GK,0.6,0,2
2303,Sheffield Utd,0,0,0,1,2,2019-10-21T19:00:00Z,0,0,18.8,0,0,21566,0,35.8,93,238282,488,0,9,False,77,0,0,Arsenal,88,19263,9,Nicolas Pépé,19.0,MID,7.4,0,1
-3504,Crystal Palace,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,42402,0,0.0,56,572029,208,0,0,False,0,0,0,Man City,84,45906,9,Nicolás Otamendi,0.0,DEF,0.0,0,0
-69801,Crystal Palace,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,9377,0,0.0,54,547448,206,0,0,False,0,0,0,Man City,84,79178,9,Oleksandr Zinchenko,0.0,DEF,0.0,0,0
-1988,Arsenal,0,0,0,0,1,2019-10-21T19:00:00Z,0,0,0.0,0,0,224,0,0.5,59,8779,501,0,0,True,5,0,0,Sheffield Utd,88,2212,9,Oliver McBurnie,6.0,FWD,0.5,0,1
-414,Arsenal,0,0,1,0,3,2019-10-21T19:00:00Z,0,0,12.4,0,0,1327,0,15.7,49,18435,302,0,17,True,84,0,0,Sheffield Utd,88,1741,9,Oliver Norwood,1.0,MID,2.9,0,1
-391,Watford,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,1521,0,0.0,44,34639,352,0,0,True,0,0,0,Spurs,89,1912,9,Oliver Skipp,0.0,MID,0.0,0,1
-1957,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,749,0,0.0,67,78856,110,0,0,True,0,0,0,Chelsea,83,2706,9,Olivier Giroud,0.0,FWD,0.0,0,1
-139,Bournemouth,0,0,0,0,1,2019-10-19T14:00:00Z,0,0,1.0,0,0,18,0,0.3,53,3409,284,0,2,False,9,0,0,Norwich,82,157,9,Onel Hernández,2.0,MID,0.3,0,0
-2142,Wolves,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,10.4,0,0,2730,0,12.3,45,78914,328,0,10,False,81,0,0,Southampton,90,4872,9,Oriol Romeu,2.0,MID,2.5,0,1
-1102,Everton,0,0,0,1,2,2019-10-19T11:30:00Z,0,0,0.0,0,0,183,0,5.2,61,22448,399,0,0,False,62,0,0,West Ham,85,1285,9,Pablo Fornals,22.0,MID,2.7,0,2
-871,Everton,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,548,0,0.0,43,37923,379,0,0,False,0,0,0,West Ham,85,1419,9,Pablo Zabaleta,0.0,DEF,0.0,0,2
-598,Aston Villa,1,0,0,2,6,2019-10-19T14:00:00Z,0,1,37.8,0,1,2164,0,69.7,64,40344,49,0,31,False,90,0,0,Brighton,81,2762,9,Pascal Groß,40.0,MID,14.8,0,2
-328,Southampton,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,0.2,0,0,2359,0,11.3,57,46674,487,0,5,True,61,0,0,Wolves,90,2687,9,Patrick Cutrone,4.0,FWD,1.6,0,1
-156,Bournemouth,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,52,0,0.0,53,4369,435,0,0,False,0,0,0,Norwich,82,208,9,Patrick Roberts,0.0,MID,0.0,0,0
39992,Man City,0,0,0,2,1,2019-10-19T16:30:00Z,0,2,14.8,0,0,67231,0,17.1,56,831471,123,0,19,True,90,0,0,Crystal Palace,84,27239,9,Patrick van Aanholt,18.0,DEF,5.0,0,0
56184,Watford,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,7.2,1,0,59809,0,0.0,44,78652,341,0,9,True,90,0,0,Spurs,89,3625,9,Paulo Gazzaniga,0.0,GK,0.7,0,1
-1347,Chelsea,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,193,0,0.0,45,21859,255,0,0,False,0,0,0,Newcastle,83,1540,9,Paul Dummett,0.0,DEF,0.0,0,1
-18730,Liverpool,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,906,0,0.0,84,256481,238,0,0,True,0,0,0,Man Utd,87,19636,9,Paul Pogba,0.0,MID,0.0,0,1
-293,Southampton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,83,0,0.0,50,2663,528,0,0,True,0,0,0,Wolves,90,376,9,Pedro Neto,0.0,MID,0.0,0,1
-136,Everton,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,25,0,0.0,45,3302,400,0,0,False,0,0,0,West Ham,85,161,9,Pedro Obiang,0.0,MID,0.0,0,2
-3917,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,962,0,0.0,69,96750,114,0,0,True,0,0,0,Chelsea,83,4879,9,Pedro,0.0,MID,0.0,0,1
-77,Norwich,0,0,1,0,3,2019-10-19T14:00:00Z,0,0,22.6,0,0,883,0,3.9,50,12241,476,0,13,True,90,0,0,Bournemouth,82,960,9,Philip Billing,14.0,MID,4.1,0,0
-902,Bournemouth,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,1234,0,0.0,40,52671,484,0,0,False,0,0,0,Norwich,82,2136,9,Philip Heise,0.0,DEF,0.0,0,0
-268,Leicester,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,67,0,0.0,44,9461,86,0,0,False,0,0,0,Burnley,86,335,9,Phil Bardsley,0.0,DEF,0.0,0,2
-753,Crystal Palace,0,0,0,0,1,2019-10-19T16:30:00Z,0,2,0.0,0,0,279,0,0.3,52,21779,220,0,3,False,1,0,0,Man City,84,1032,9,Phil Foden,2.0,MID,0.2,0,0
-1226,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,316,0,0.0,43,29296,444,0,0,True,0,0,0,Sheffield Utd,88,1542,9,Phil Jagielka,0.0,DEF,0.0,0,1
-524,Liverpool,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,44,0,0.0,48,9274,231,0,0,True,0,0,0,Man Utd,87,568,9,Phil Jones,0.0,DEF,0.0,0,1
133927,Sheffield Utd,0,0,0,1,2,2019-10-21T19:00:00Z,0,0,3.6,0,0,185133,0,4.7,111,1970131,11,0,7,False,90,0,0,Arsenal,88,51206,9,Pierre-Emerick Aubameyang,8.0,FWD,1.6,0,1
-1045,Wolves,1,0,0,1,6,2019-10-19T14:00:00Z,0,1,7.8,0,1,1336,0,31.8,48,29162,325,0,17,False,90,0,0,Southampton,90,2381,9,Pierre-Emile Højbjerg,6.0,MID,4.6,0,1
-218,Spurs,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,73,0,0.0,44,9353,367,0,0,False,0,0,0,Watford,89,291,9,Pontus Dahlberg,0.0,GK,0.0,0,1
-121,Burnley,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,4,0,0.0,53,2486,173,0,0,True,0,0,0,Leicester,86,125,9,Rachid Ghezzal,0.0,MID,0.0,0,2
-8,Man Utd,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,20,0,0.0,45,420,201,0,0,False,0,0,0,Liverpool,87,28,9,Rafael Camacho,0.0,MID,0.0,0,1
-29518,Crystal Palace,0,0,1,0,5,2019-10-19T16:30:00Z,0,2,21.2,0,1,96344,0,41.8,121,2633111,214,0,20,False,90,0,1,Man City,84,125862,9,Raheem Sterling,36.0,MID,9.9,0,0
-1522,Bournemouth,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,40,0,0.0,44,25134,449,0,0,False,0,0,0,Norwich,82,1562,9,Ralf Fährmann,0.0,GK,0.0,0,0
-323,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,107,0,0.0,47,6669,456,0,0,True,0,0,0,Sheffield Utd,88,430,9,Ravel Morrison,0.0,MID,0.0,0,1
49463,Southampton,2,0,0,1,7,2019-10-19T14:00:00Z,0,1,31.0,0,0,74527,0,3.6,71,633193,409,1,26,True,90,0,1,Wolves,90,25064,9,Raúl Jiménez,23.0,FWD,5.8,0,1
-1073,Newcastle,0,0,0,0,1,2019-10-19T14:00:00Z,0,0,0.0,0,0,374,0,0.0,50,6283,506,0,3,True,1,0,0,Chelsea,83,1447,9,Reece James,0.0,DEF,0.0,0,1
-842,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,53,0,0.0,53,8087,489,0,0,False,0,0,0,Arsenal,88,895,9,Reiss Nelson,0.0,MID,0.0,0,1
-957,Man Utd,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,3042,0,0.0,44,42005,464,0,0,False,0,0,0,Liverpool,87,3999,9,Rhian Brewster,0.0,FWD,0.0,0,1
235769,Burnley,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,38.4,0,0,254644,0,67.7,62,823524,159,0,24,True,90,0,0,Leicester,86,18875,9,Ricardo Pereira,16.0,DEF,12.2,0,2
-3288,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,2736,0,0.0,40,181118,296,0,0,True,0,0,0,Sheffield Utd,88,6024,9,Richard Stearman,0.0,DEF,0.0,0,1
-34384,West Ham,0,0,1,0,6,2019-10-19T11:30:00Z,0,0,22.6,0,1,16717,0,18.3,79,456791,150,0,12,True,90,0,0,Everton,85,51101,9,Richarlison,20.0,MID,6.1,0,2
-45150,Crystal Palace,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,85948,0,0.0,87,604427,217,0,0,False,0,0,0,Man City,84,131098,9,Riyad Mahrez,0.0,MID,0.0,0,0
-21,Leicester,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,8.8,0,0,82,0,21.3,55,1832,98,0,8,False,64,0,0,Burnley,86,103,9,Robbie Brady,8.0,MID,3.8,0,2
-98,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,11,0,0.0,53,2697,462,0,0,True,0,0,0,Chelsea,83,109,9,Kenedy,0.0,MID,0.0,0,1
-39957,Man Utd,0,0,0,1,2,2019-10-20T15:30:00Z,0,1,7.2,0,0,35990,0,5.8,96,898212,187,0,11,False,90,0,0,Liverpool,87,75947,9,Roberto Firmino,44.0,FWD,5.7,0,1
4234,Everton,1,0,0,2,5,2019-10-19T11:30:00Z,0,0,54.0,9,0,7809,0,0.0,44,41393,450,0,28,False,90,0,0,West Ham,85,3575,9,Roberto Jimenez Gago,0.0,GK,5.4,0,2
-4454,Spurs,0,0,1,0,2,2019-10-19T14:00:00Z,0,1,2.2,0,0,971,0,12.3,57,66622,369,0,2,False,83,0,1,Watford,89,5425,9,Roberto Pereyra,20.0,MID,3.5,0,1
-638,Everton,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,57,0,0.0,53,10733,393,0,0,False,0,0,0,West Ham,85,695,9,Robert Snodgrass,0.0,MID,0.0,0,2
68,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,975,0,0.0,45,10962,10,0,0,False,0,0,0,Arsenal,88,907,9,Rob Holding,0.0,DEF,0.0,0,1
-6058,Crystal Palace,0,0,1,0,3,2019-10-19T16:30:00Z,0,2,26.6,0,0,5070,0,14.8,55,109085,443,0,17,False,90,0,0,Man City,84,11128,9,Rodri,2.0,MID,4.3,0,0
-100,Chelsea,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,10,0,0.0,49,2585,499,0,0,False,0,0,0,Newcastle,83,110,9,Rolando Aarons,0.0,MID,0.0,0,1
-3503,Southampton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,732,0,0.0,44,29551,407,0,0,True,0,0,0,Wolves,90,4235,9,Romain Saïss,0.0,DEF,0.0,0,1
-329,Liverpool,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,61,0,0.0,85,23841,232,0,0,True,0,0,0,Man Utd,87,390,9,Romelu Lukaku,0.0,FWD,0.0,0,1
-6242,Newcastle,0,0,0,0,1,2019-10-19T14:00:00Z,0,0,8.2,0,0,2726,0,2.2,56,128969,117,0,3,True,42,0,0,Chelsea,83,8968,9,Ross Barkley,6.0,MID,1.6,0,1
-85,Newcastle,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,58,0,0.0,64,3927,115,0,0,True,0,0,0,Chelsea,83,143,9,Ruben Loftus-Cheek,0.0,MID,0.0,0,1
193153,Southampton,0,0,0,1,3,2019-10-19T14:00:00Z,0,1,31.2,4,0,205685,0,0.0,52,842319,411,0,16,True,90,0,0,Wolves,90,12532,9,Rui Patrício,0.0,GK,3.1,0,1
-90,Southampton,0,0,0,0,1,2019-10-19T14:00:00Z,0,1,0.0,0,0,1105,0,0.3,49,32388,404,0,3,True,17,0,0,Leicester,90,1195,9,Ryan Bennett,0.0,DEF,0.0,0,1
-1183,Wolves,0,0,0,1,1,2019-10-19T14:00:00Z,0,1,9.0,0,0,575,0,25.8,49,40886,305,0,9,False,90,0,1,Southampton,90,1758,9,Ryan Bertrand,6.0,DEF,4.1,0,1
-16280,Norwich,0,0,1,0,3,2019-10-19T14:00:00Z,0,0,10.6,0,0,5783,0,7.6,71,278803,75,0,12,True,90,0,0,Bournemouth,82,22063,9,Ryan Fraser,8.0,MID,2.6,0,0
12623,Everton,0,0,0,2,1,2019-10-19T11:30:00Z,0,0,13.4,0,0,19138,0,1.4,45,83816,380,0,5,False,90,0,0,West Ham,85,6515,9,Ryan Fredericks,0.0,DEF,1.5,0,2
-244,Watford,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,40,0,0.0,54,4412,524,0,0,True,0,0,0,Spurs,89,284,9,Ryan Sessegnon,0.0,MID,0.0,0,1
-21480,Southampton,0,0,0,0,1,2019-10-19T14:00:00Z,0,1,0.8,0,0,6820,0,0.7,54,434691,414,0,4,True,45,0,0,Wolves,90,28300,9,Rúben Neves,0.0,MID,0.2,0,1
1177,Southampton,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,1786,0,0.0,43,15960,406,0,0,True,0,0,0,Wolves,90,609,9,Rúben Vinagre,0.0,DEF,0.0,0,1
521038,Man Utd,0,0,0,1,2,2019-10-20T15:30:00Z,0,1,6.2,0,0,544714,0,36.3,118,2058900,192,0,5,False,90,0,0,Liverpool,87,23676,9,Sadio Mané,4.0,MID,4.7,0,1
-534,Bournemouth,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,91,0,0.0,44,9531,454,0,0,False,0,0,0,Norwich,82,625,9,Sam Byram,0.0,DEF,0.0,0,0
-183,Wolves,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,42,0,0.0,45,2862,316,0,0,False,0,0,0,Southampton,90,225,9,Sam Gallagher,0.0,FWD,0.0,0,1
-2571,Norwich,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,695,0,0.0,44,41333,71,0,0,True,0,0,0,Bournemouth,82,3266,9,Sam Surridge,0.0,FWD,0.0,0,0
-571,Man City,0,0,0,0,1,2019-10-19T16:30:00Z,0,2,0.2,0,0,142,0,0.0,44,14556,127,0,3,True,7,0,0,Crystal Palace,84,713,9,Scott Dann,0.0,DEF,0.0,0,0
-274,Liverpool,0,0,0,1,2,2019-10-20T15:30:00Z,0,1,14.6,0,0,17227,0,1.7,50,140415,248,0,8,True,90,0,0,Man Utd,87,17501,9,Scott McTominay,7.0,MID,2.3,0,1
5097,Sheffield Utd,0,0,0,1,1,2019-10-21T19:00:00Z,0,0,18.4,0,0,8447,0,32.6,54,65064,3,0,16,False,90,0,1,Arsenal,88,3350,9,Sead Kolasinac,10.0,DEF,6.1,0,1
-47298,West Ham,0,0,0,0,0,2019-10-19T11:30:00Z,0,0,0.0,0,0,281,0,0.0,54,128374,144,0,0,True,0,0,0,Everton,85,47579,9,Seamus Coleman,0.0,DEF,0.0,0,2
537,Chelsea,0,0,0,1,2,2019-10-19T14:00:00Z,0,0,10.0,0,0,1699,0,1.3,50,26265,270,0,9,False,90,0,0,Newcastle,83,1162,9,Sean Longstaff,0.0,MID,1.1,0,1
-4747,Spurs,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,3791,0,0.0,40,111418,361,0,0,False,0,0,0,Watford,89,8538,9,Sebastian Prödl,0.0,DEF,0.0,0,1
-7814,Watford,0,0,0,1,2,2019-10-19T14:00:00Z,0,1,21.4,0,0,6732,0,23.9,49,130134,336,0,18,True,90,0,0,Spurs,89,14546,9,Serge Aurier,20.0,DEF,6.5,0,1
-17554,Crystal Palace,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,65208,0,0.0,122,2030824,210,0,0,False,0,0,0,Man City,84,82762,9,Sergio Agüero,0.0,FWD,0.0,0,0
2253,Liverpool,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,2732,0,0.0,48,14480,236,0,0,True,0,0,0,Man Utd,87,479,9,Sergio Romero,0.0,GK,0.0,0,1
-7559,Aston Villa,0,0,0,1,1,2019-10-19T14:00:00Z,0,1,11.2,0,0,710,0,0.0,49,85154,37,0,5,False,20,0,0,Brighton,81,8269,9,Shane Duffy,0.0,DEF,1.1,0,2
-5823,Wolves,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,5323,0,0.0,47,173261,315,0,0,False,0,0,0,Southampton,90,11146,9,Shane Long,0.0,FWD,0.0,0,1
-469,Sheffield Utd,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,434,0,0.0,53,25175,1,0,0,False,0,0,0,Arsenal,88,903,9,Shkodran Mustafi,0.0,DEF,0.0,0,1
92,Norwich,0,0,0,0,0,2019-10-19T14:00:00Z,0,0,0.0,0,0,162,0,0.0,44,986,62,0,0,True,0,0,0,Bournemouth,82,70,9,Simon Francis,0.0,DEF,0.0,0,0
-57,Man Utd,0,0,0,0,0,2019-10-20T15:30:00Z,0,1,0.0,0,0,15,0,0.0,45,2595,190,0,0,False,0,0,0,Liverpool,87,72,9,Simon Mignolet,0.0,GK,0.0,0,1
-139,Arsenal,0,0,0,0,0,2019-10-21T19:00:00Z,0,0,0.0,0,0,55,0,0.0,44,6142,436,0,0,True,0,0,0,Sheffield Utd,88,194,9,Simon Moore,0.0,GK,0.0,0,1
-979,Wolves,0,0,0,0,1,2019-10-19T14:00:00Z,0,1,3.2,0,0,500,0,0.7,55,10625,508,0,5,False,14,0,0,Southampton,90,1479,9,Sofiane Boufal,0.0,MID,0.4,0,1
2072,Sheffield Utd,0,0,0,1,1,2019-10-21T19:00:00Z,0,0,9.2,0,0,6641,0,0.8,50,128763,5,0,8,False,90,0,1,Arsenal,88,4569,9,Sokratis,2.0,DEF,1.2,0,1
-2327,Aston Villa,0,0,0,1,0,2019-10-19T14:00:00Z,0,1,2.8,0,0,699,0,11.7,49,27040,55,0,0,False,45,0,1,Brighton,81,3026,9,Solly March,25.0,MID,4.0,0,2
0,Man City,0,0,0,0,0,2019-10-19T16:30:00Z,0,2,0.0,0,0,0,0,0.0,40,0,556,0,0,True,0,0,0,Crystal Palace,84,0,9,Stephen Henderson,0.0,GK,0.0,0,0
379,Aston Villa,0,0,0,1,1,2019-10-19T14:00:00Z,0,1,1.4,0,0,825,0,0.1,45,2452,537,0,3,False,9,0,0,Brighton,81,446,9,Steven Alzate,8.0,MID,1.0,0,2
-8,Leicester,0,0,0,0,0,2019-10-19T14:00:00Z,0,1,0.0,0,0,13,0,0.0,55,248,99,0,0,False,0,0,0,Burnley,86,21,9,Steven Defour,0.0,MID,0.0,0,2
